,address,postcode,bedrooms,baths,parking,property_type,property_features,freq,processed_price
https://www.domain.com.au/2-14-welsh-street-kyneton-vic-3444-15996086,2/14 Welsh Street Kyneton VIC 3444,3444,2,1,1,Apartment / Unit / Flat,[],week,370.0
https://www.domain.com.au/22-welsh-street-kyneton-vic-3444-15995740,22 Welsh Street Kyneton VIC 3444,3444,2,1,2,House,"['Internal Laundry*', 'Air conditioning', 'Secure Parking']",week,420.0
https://www.domain.com.au/94a-davy-street-taradale-vic-3447-15911698,94A Davy Street Taradale VIC 3447,3447,2,1,1,House,"['Gas*', 'Internal Laundry*', 'Broadband internet access*', 'Split System Air Con', 'Split System Heating', 'Built in wardrobes', 'Balcony / Deck', 'Shed', 'Wood Fire Heating', 'Tank Water Only']",week,420.0
https://www.domain.com.au/23-brown-street-castlemaine-vic-3450-16044494,23 Brown Street Castlemaine VIC 3450,3450,3,1,3,House,"['Air conditioning*', 'Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Bath*', 'Heating*', 'Shed*', 'Balcony / Deck*']",week,370.0
https://www.domain.com.au/5-treasure-street-castlemaine-vic-3450-16041856,5 Treasure Street Castlemaine VIC 3450,3450,1,1,0,Apartment / Unit / Flat,"['Broadband Internet Available', 'Floorboards', 'Fully fenced']",week,290.0
https://www.domain.com.au/62-urquhart-street-castlemaine-vic-3450-16027840,62 Urquhart Street Castlemaine VIC 3450,3450,3,1,2,House,"['Bath*', 'Heating*', 'Shed*', 'Solar panels*', 'Balcony / Deck*', 'Openable Windows', 'Dishwasher', 'Fully fenced', 'Study']",week,420.0
https://www.domain.com.au/27-lawrence-street-castlemaine-vic-3450-16060405,27 Lawrence Street Castlemaine VIC 3450,3450,4,1,0,House,"['Built in wardrobes*', 'Bath*', 'Shed*', 'Balcony / Deck*']",week,430.0
https://www.domain.com.au/16-landseer-street-castlemaine-vic-3450-16059575,16 Landseer Street Castlemaine VIC 3450,3450,3,1,3,House,"['Internal Laundry*', 'Secure Parking*', 'Heating*', 'Air conditioning', 'Built in wardrobes', 'Close to schools', 'Carpeted']",week,420.0
https://www.domain.com.au/59a-johnstone-street-castlemaine-vic-3450-16025535,59A Johnstone Street Castlemaine VIC 3450,3450,3,1,2,Townhouse,"['Study*', 'Air conditioning', 'Heating', 'Built in wardrobes', 'Close to transport', 'Close to shops', 'Close to schools', 'Carpeted', 'Paved Entertainment Area']",week,370.0
https://www.domain.com.au/3-812-geelong-road-golden-point-vic-3451-16060197,3/812 Geelong Road Golden Point VIC 3451,3451,2,2,2,Townhouse,"['Gas*', 'Secure Parking*', 'Dishwasher*', 'Heating', 'Built in wardrobes', 'Pets Allowed', 'Ensuite', 'Roller Door Access']",week,320.0
https://www.domain.com.au/12-franzi-street-guildford-vic-3451-16063569,12 Franzi Street Guildford VIC 3451,3451,3,2,2,House,"['Internal Laundry*', 'Dishwasher*', 'Air conditioning', 'Area Views', 'Close to transport', 'Close to shops', 'Decked Entertainment Area']",week,450.0
https://www.domain.com.au/13-carloway-drive-mckenzie-hill-vic-3451-16057434,13 Carloway Drive McKenzie Hill VIC 3451,3451,3,2,2,House,"['Built in wardrobes*', 'Gas*', 'Dishwasher*', 'Air conditioning', 'Carpeted', '2 Living Spaces', 'Ducted Cooling', 'Ducted Heating']",week,500.0
https://www.domain.com.au/golden-point-vic-3451-14987410,Golden Point VIC 3451,3451,4,2,2,House,"['Air conditioning', 'Bath', 'Built in wardrobes', 'Modern Bathroom', 'Modern Kitchen', 'Level Lawn', 'Close To Parklands', 'Close to schools', 'Close to shops', 'Close to transport', 'Internal Laundry', 'Remote Garage', 'Dishwasher', 'Secure Parking', 'Living Area', 'Fully fenced']",week,2.0
https://www.domain.com.au/23-sullivan-street-daylesford-vic-3460-16044069,23 Sullivan Street Daylesford VIC 3460,3460,2,1,1,House,"['Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Broadband internet access*', 'Bath*', 'Heating*', 'Fully fenced*', 'Balcony / Deck*']",week,560.0
https://www.domain.com.au/13-fulcher-st-daylesford-vic-3460-16011132,13 Fulcher St Daylesford VIC 3460,3460,1,1,4,House,"['Built in wardrobes*', 'Bath*', 'Heating*', 'Air conditioning', 'Balcony / Deck', 'Garden / Courtyard', 'Internal Laundry', 'Rainwater storage tank']",week,475.0
https://www.domain.com.au/18-north-st-daylesford-vic-3460-16011122,18 North St Daylesford VIC 3460,3460,3,2,0,House,"['Heating*', 'Air conditioning', 'Balcony / Deck', 'Shed', 'Fully fenced', 'Built in wardrobes', 'Floorboards']",week,475.0
https://www.domain.com.au/53-millar-st-daylesford-vic-3460-16011066,53 Millar St Daylesford VIC 3460,3460,3,2,3,House,"['Gas*', 'Heating*', 'Ensuite', 'Air conditioning', 'Secure Parking', 'Garden / Courtyard', 'Fully fenced', 'Built in wardrobes', 'Dishwasher', 'Out door entertaining area', 'Internal Laundry']",week,495.0
https://www.domain.com.au/51a-main-road-hepburn-springs-vic-3461-16061133,51a Main Road Hepburn Springs VIC 3461,3461,3,2,2,House,"['Built in wardrobes*', 'Internal Laundry*', 'Bath*']",week,585.0
https://www.domain.com.au/1-walkers-road-lyonville-vic-3461-16051142,1 Walkers Road Lyonville VIC 3461,3461,3,1,0,House,"['Built in wardrobes*', 'Internal Laundry*', 'Bath*']",week,450.0
https://www.domain.com.au/2475-ballan-daylesford-rd-sailors-falls-vic-3461-15992385,2475 Ballan-Daylesford Rd Sailors Falls VIC 3461,3461,1,1,4,House,"['Garden / Courtyard', 'Shed', 'Fully fenced', 'Out door entertaining area', 'Internal Laundry', 'Rainwater storage tank']",week,475.0
https://www.domain.com.au/17-parkins-reef-road-maldon-vic-3463-16036351,17 Parkins Reef Road Maldon VIC 3463,3463,2,1,3,House,"['Built in wardrobes*', 'Internal Laundry*', 'Secure Parking*', 'Shed*', 'Air conditioning', 'Heating', 'Close to shops', 'Close to schools']",week,380.0
https://www.domain.com.au/143-high-street-maldon-vic-3463-16030751,143 High Street Maldon VIC 3463,3463,2,1,2,House,"['Built in wardrobes*', 'Internal Laundry*', 'Shed*', 'Air conditioning', 'Heating', 'Close to transport', 'Close to shops', 'Close to schools', 'Car Parking', 'Carpeted', 'Paved Entertainment Area']",week,320.0
https://www.domain.com.au/8-hughes-street-maryborough-vic-3465-16069593,8 Hughes Street Maryborough VIC 3465,3465,4,2,1,House,"['Internal Laundry*', 'Secure Parking*', 'Dishwasher*', 'Air conditioning', 'Heating', 'Built in wardrobes', 'Pets Allowed', 'Ensuite', 'Roller Door Access']",week,410.0
https://www.domain.com.au/26-logan-street-maryborough-vic-3465-16060407,26 Logan Street Maryborough VIC 3465,3465,2,1,1,House,"['Air conditioning*', 'Built in wardrobes*', 'Internal Laundry*', 'Heating*', 'Shed*']",week,280.0
https://www.domain.com.au/85-gillies-street-maryborough-vic-3465-16055975,85 Gillies Street Maryborough VIC 3465,3465,2,1,1,House,"['Dishwasher*', 'Shed*', 'Air conditioning', 'Heating', 'Built in wardrobes', 'Pets Allowed']",week,340.0
https://www.domain.com.au/3-20-dundas-road-maryborough-vic-3465-16055870,3/20 Dundas Road Maryborough VIC 3465,3465,2,1,1,Apartment / Unit / Flat,"['Gas*', 'Secure Parking*', 'Bath*', 'Air conditioning', 'Heating', 'Built in wardrobes', 'Pets Allowed', 'Roller Door Access']",week,300.0
https://www.domain.com.au/65-park-road-maryborough-vic-3465-16055415,65 Park Road Maryborough VIC 3465,3465,3,1,1,House,"['Fully fenced*', 'Air conditioning', 'Heating', 'Pets Allowed']",week,330.0
https://www.domain.com.au/17-cameron-street-maryborough-vic-3465-16053400,17 Cameron Street Maryborough VIC 3465,3465,1,1,1,House,"['Air conditioning', 'Heating', 'Built in wardrobes', 'Pets Allowed', 'Ensuite']",week,230.0
https://www.domain.com.au/14-golden-wattle-drive-maryborough-vic-3465-16047602,14 Golden Wattle Drive Maryborough VIC 3465,3465,3,1,2,House,"['Bath*', 'Heating*', 'Shed*', 'Pets Allowed']",week,330.0
https://www.domain.com.au/253-gladstone-street-maryborough-vic-3465-16006310,253 Gladstone Street Maryborough VIC 3465,3465,3,1,0,House,"['Bath*', 'Fully fenced*', 'Solar panels*', 'Air conditioning', 'Heating', 'Built in wardrobes', 'Pets Allowed']",week,390.0
https://www.domain.com.au/golden-point-vic-3465-15186010,Golden Point VIC 3465,3465,4,2,2,House,"['Garden*', 'Air conditioning', 'Bath', 'Built in wardrobes', 'Modern Bathroom', 'Modern Kitchen', 'Pets Allowed', 'Close To Parklands', 'Internal Laundry', 'Remote Garage', 'Dishwasher', 'Secure Parking', 'Living Area', 'Fully fenced']",week,2.0
https://www.domain.com.au/2-30-sutton-road-maryborough-vic-3465-16065764,2/30 Sutton Road Maryborough VIC 3465,3465,2,1,1,Apartment / Unit / Flat,"['Ducted Heating', 'Ensuite', 'Air conditioning', 'Dishwasher', 'Laundry']",week,380.0
https://www.domain.com.au/1-294-gladstone-street-maryborough-vic-3465-16032179,1/294 Gladstone Street Maryborough VIC 3465,3465,2,1,2,House,"['Secure Parking*', 'Heating*', 'Laundry']",week,300.0
https://www.domain.com.au/21-rinford-street-maryborough-vic-3465-16000157,21 Rinford Street Maryborough VIC 3465,3465,4,1,2,House,"['Air conditioning*', 'Built in wardrobes*', 'Secure Parking*', 'Bath*', 'Heating*', 'Dishwasher*', 'Laundry']",week,350.0
https://www.domain.com.au/23-mcmahon-street-st-arnaud-vic-3478-15976849,23 McMahon Street St Arnaud VIC 3478,3478,4,2,2,House,"['Built in wardrobes*', 'Secure Parking*', 'Air conditioning', 'Heating', 'Ensuite']",week,365.0
https://www.domain.com.au/6-george-street-st-arnaud-vic-3478-16067981,6 George Street St Arnaud VIC 3478,3478,3,1,4,House,"['Internal Laundry*', 'Secure Parking*', 'Deck', 'Fully fenced', 'Outdoor Entertainment Area', 'Shed', 'Air conditioning', 'Split-System Air Conditioning', 'Split-System Heating', 'Water Tank']",week,290.0
https://www.domain.com.au/14-elizabeth-street-donald-vic-3480-16045161,14 Elizabeth Street Donald VIC 3480,3480,3,1,2,House,"['Gas*', 'Internal Laundry*', 'Deck', 'Fully fenced', 'Shed', 'Built in wardrobes', 'Dishwasher', 'Study', 'Air conditioning', 'Split-System Air Conditioning', 'Split-System Heating', 'Solar panels', 'Water Tank']",week,240.0
https://www.domain.com.au/11-hoban-street-watchem-vic-3482-16029292,11 Hoban Street Watchem VIC 3482,3482,2,1,0,House,"['Built in wardrobes*', 'Internal Laundry*', 'Bath*', 'Split-System Air Conditioning', 'Split-System Heating']",week,200.0
https://www.domain.com.au/19-matheson-street-ouyen-vic-3490-16000800,19 Matheson Street Ouyen VIC 3490,3490,3,1,1,House,['Shed*'],week,220.0
https://www.domain.com.au/8-voullaire-drive-red-cliffs-vic-3496-16049959,8 Voullaire Drive Red Cliffs VIC 3496,3496,3,2,2,House,"['Gas*', 'Heating*', 'Shed*']",week,450.0
https://www.domain.com.au/1-38-guava-street-red-cliffs-vic-3496-16047708,1/38 Guava Street Red Cliffs VIC 3496,3496,1,1,0,Apartment / Unit / Flat,['Internal Laundry*'],week,150.0
https://www.domain.com.au/7-immacolata-rise-red-cliffs-vic-3496-16035754,7 Immacolata Rise Red Cliffs VIC 3496,3496,3,2,2,House,"['Internal Laundry*', 'Heating*', 'Built in wardrobes', 'Ensuite', 'Dishwasher', 'Reverse Cycle Air Con', 'Gas Cooking', 'Outdoor Entertaining']",week,400.0
https://www.domain.com.au/11-jacaranda-street-red-cliffs-vic-3496-16038388,11 Jacaranda Street Red Cliffs VIC 3496,3496,3,1,1,House,['Shed*'],week,350.0
https://www.domain.com.au/2-464-azolia-avenue-red-cliffs-vic-3496-16029853,2/464 Azolia Avenue Red Cliffs VIC 3496,3496,1,1,0,Apartment / Unit / Flat,"['Furnished*', 'Heating*']",week,255.0
https://www.domain.com.au/124-indi-avenue-red-cliffs-vic-3496-15402979,124 Indi Avenue Red Cliffs VIC 3496,3496,2,1,1,House,"['Gas*', 'Secure Parking*', 'Shed*', 'Solar panels*']",week,300.0
https://www.domain.com.au/lot-1-83-jacaranda-street-red-cliffs-vic-3496-14120146,"Lot 1, 83 Jacaranda Street Red Cliffs VIC 3496",3496,3,1,4,House,"['Internal Laundry*', 'Heating*', 'Air conditioning', 'Floorboards', 'Built in wardrobes', 'Secure Parking']",week,325.0
https://www.domain.com.au/4-kent-court-irymple-vic-3498-16053323,4 Kent Court Irymple VIC 3498,3498,4,2,2,House,"['Gas*', 'Heating*', 'Shed*']",week,570.0
https://www.domain.com.au/2-7-toorak-drive-irymple-vic-3498-16053247,2/7 Toorak Drive Irymple VIC 3498,3498,4,2,2,House,"['Gas*', 'Internal Laundry*', 'Fully fenced', 'Outdoor Entertainment Area', 'Remote Garage', 'Secure Parking', 'Built in wardrobes', 'Dishwasher', 'Floorboards', 'Air conditioning', 'Reverse Cycle Air Conditioning', 'Ensuite']",week,450.0
https://www.domain.com.au/48-creaton-lane-irymple-vic-3498-16051498,48 Creaton Lane Irymple VIC 3498,3498,5,2,2,House,"['Secure Parking*', 'Swimming Pool*', 'Broadband internet access*', 'Bath*', 'Heating*', 'Dishwasher*', 'Study*', 'Solar panels*']",week,1500.0
https://www.domain.com.au/6-azure-close-irymple-vic-3498-16033884,6 Azure Close Irymple VIC 3498,3498,3,2,2,Townhouse,"['Secure Parking*', 'Heating*']",week,420.0
https://www.domain.com.au/2-azure-close-irymple-vic-3498-15181657,2 Azure Close Irymple VIC 3498,3498,3,2,2,House,"['Heating*', 'Air conditioning', 'Built in wardrobes', 'Internal Laundry', 'Bath', 'Dishwasher', 'Fully fenced', 'Garden / Courtyard', 'Ground floor']",week,460.0
https://www.domain.com.au/20-verdi-boulevard-irymple-vic-3498-15870932,20 VERDI BOULEVARD Irymple VIC 3498,3498,3,2,2,House,"['Outdoor Entertainment Area', 'Remote Garage', 'Built in wardrobes', 'Dishwasher', 'Ducted Cooling', 'Ducted Heating']",week,480.0
https://www.domain.com.au/170-ninth-street-mildura-vic-3500-16070161,170 Ninth Street Mildura VIC 3500,3500,3,1,1,House,"['Internal Laundry*', 'Solar panels*', 'Heating', 'Built in wardrobes', 'Close to transport', 'Close to shops', 'Evaporative Cooling', 'Gas Cooking', 'Split System Heating/Cooling', 'Shed', 'Auto Sprinklers', 'Outdoor Entertaining']",week,450.0
https://www.domain.com.au/4-129-orange-ave-mildura-vic-3500-15727013,4/129 Orange Ave Mildura VIC 3500,3500,2,1,1,House,"['Built in wardrobes*', 'Internal Laundry*', 'Heating*']",week,270.0
https://www.domain.com.au/7-dampier-crescent-mildura-vic-3500-16067143,7 Dampier Crescent Mildura VIC 3500,3500,3,1,2,House,"['Air conditioning*', 'Bath*', 'Heating*', 'Study*', 'Shed*', 'Built in wardrobes', 'Dishwasher', 'Outdoor Entertaining']",week,380.0
https://www.domain.com.au/1-238-deakin-avenue-mildura-vic-3500-16065433,1/238 Deakin Avenue Mildura VIC 3500,3500,2,1,0,Apartment / Unit / Flat,"['Heating*', 'Built in wardrobes', 'Close to transport', 'Close to shops']",week,260.0
https://www.domain.com.au/25-8-taylor-drive-mildura-vic-3500-16064736,25/8 Taylor Drive Mildura VIC 3500,3500,3,1,2,Townhouse,"['Secure Parking*', 'Heating*', 'Dishwasher*']",week,345.0
https://www.domain.com.au/1-brampton-way-mildura-vic-3500-16064255,1 Brampton Way Mildura VIC 3500,3500,4,2,2,House,"['Secure Parking*', 'Study*']",week,575.0
https://www.domain.com.au/2-toorak-avenue-mildura-vic-3500-16064161,2 Toorak Avenue Mildura VIC 3500,3500,2,1,1,House,['Swimming Pool*'],week,300.0
https://www.domain.com.au/2-4-eulinga-drive-mildura-vic-3500-16063213,2/4 Eulinga Drive Mildura VIC 3500,3500,2,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Bath*', 'Heating*', 'Dishwasher*', 'Shed*']",week,250.0
https://www.domain.com.au/3-matotek-court-mildura-vic-3500-16063019,3 Matotek Court Mildura VIC 3500,3500,3,2,2,House,"['Built in wardrobes*', 'Bath*', 'Heating*', 'Dishwasher*', 'Shed*']",week,380.0
https://www.domain.com.au/6-471-san-mateo-avenue-mildura-vic-3500-16062842,6/471 San Mateo Avenue Mildura VIC 3500,3500,2,1,1,Apartment / Unit / Flat,['Heating*'],week,270.0
https://www.domain.com.au/1-1-ashwood-court-mildura-vic-3500-16060825,1/1 Ashwood Court Mildura VIC 3500,3500,3,2,1,Townhouse,"['Built in wardrobes', 'Ensuite', 'Dishwasher', 'Evaporative Cooling', 'Gas Heating', 'Gas Cooking']",week,335.0
https://www.domain.com.au/11-santolina-drive-mildura-vic-3500-16057264,11 Santolina Drive Mildura VIC 3500,3500,3,2,2,House,"['Gas*', 'Secure Parking*', 'Shed*', 'Fully fenced', 'Outdoor Entertainment Area', 'Broadband Internet Available', 'Built in wardrobes', 'Dishwasher', 'Air conditioning', 'Reverse Cycle Air Conditioning', 'Ensuite']",week,470.0
https://www.domain.com.au/54-avocado-street-mildura-vic-3500-15998341,54 Avocado Street Mildura VIC 3500,3500,3,2,2,House,"['Dishwasher*', 'Shed*', 'Ensuite']",week,400.0
https://www.domain.com.au/3-76-riverside-avenue-mildura-vic-3500-16056320,3/76 Riverside Avenue Mildura VIC 3500,3500,2,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Internal Laundry*', 'Shed*']",week,250.0
https://www.domain.com.au/4-ponderosa-way-mildura-vic-3500-16054757,4 Ponderosa Way Mildura VIC 3500,3500,4,2,2,House,"['Gas*', 'Internal Laundry*', 'Secure Parking*', 'Dishwasher*', 'Shed*']",week,550.0
https://www.domain.com.au/887-fourteenth-street-mildura-vic-3500-16054012,887 Fourteenth Street Mildura VIC 3500,3500,3,1,1,House,['Secure Parking*'],week,330.0
https://www.domain.com.au/4-14-trevatt-ct-mildura-vic-3500-16053312,4/14 Trevatt Ct Mildura VIC 3500,3500,1,1,1,House,['Heating*'],week,185.0
https://www.domain.com.au/1-124-thirteenth-street-mildura-vic-3500-16049580,1/124 Thirteenth Street Mildura VIC 3500,3500,2,1,1,Apartment / Unit / Flat,"['Heating', 'Built in wardrobes', 'Evaporative Cooling']",week,250.0
https://www.domain.com.au/2-302-ninth-street-mildura-vic-3500-16049324,2/302 Ninth Street Mildura VIC 3500,3500,3,1,1,Apartment / Unit / Flat,[],week,300.0
https://www.domain.com.au/1-999-fifteenth-street-mildura-vic-3500-16047605,1/999 Fifteenth Street Mildura VIC 3500,3500,3,2,2,Townhouse,"['Internal Laundry*', 'Secure Parking*', 'Heating*', 'Built in wardrobes', 'Ensuite', 'Dishwasher', 'Reverse Cycle Air Con', 'Gas Cooking', 'Outdoor Entertaining']",week,395.0
https://www.domain.com.au/2-471-san-mateo-avenue-mildura-vic-3500-16047542,2/471 San Mateo Avenue Mildura VIC 3500,3500,2,1,1,Apartment / Unit / Flat,"['Air conditioning*', 'Internal Laundry*']",week,280.0
https://www.domain.com.au/195-deakin-avenue-mildura-vic-3500-16043602,195 Deakin Avenue Mildura VIC 3500,3500,4,1,0,House,"['Heating*', 'Dishwasher*']",week,350.0
https://www.domain.com.au/10-barraclough-way-mildura-vic-3500-16042457,10 Barraclough Way Mildura VIC 3500,3500,3,2,2,House,"['Air conditioning*', 'Fully fenced*']",week,440.0
https://www.domain.com.au/9-wilga-avenue-mildura-vic-3500-16038033,9 Wilga Avenue Mildura VIC 3500,3500,2,1,1,House,['Gas*'],week,300.0
https://www.domain.com.au/4-4-6-olivia-drive-mildura-vic-3500-16037898,4/4-6 Olivia Drive Mildura VIC 3500,3500,3,2,2,Townhouse,"['Heating*', 'Shed*', 'Fully fenced', 'Outdoor Entertainment Area', 'Remote Garage', 'Built in wardrobes', 'Dishwasher', 'Air conditioning', 'Reverse Cycle Air Conditioning', 'Ensuite']",week,380.0
https://www.domain.com.au/4-anwyl-cl-mildura-vic-3500-16036086,4 Anwyl Cl Mildura VIC 3500,3500,3,2,2,House,"['Heating*', 'Dishwasher*']",week,400.0
https://www.domain.com.au/18-elphicks-way-mildura-vic-3500-16035753,18 Elphicks Way Mildura VIC 3500,3500,4,2,2,House,"['Secure Parking*', 'Built in wardrobes', 'Ensuite', 'Dishwasher', 'Reverse Cycle Air Con', 'Gas Cooking', 'Shed', 'Auto Sprinklers', 'Outdoor Entertaining', 'Study']",week,600.0
https://www.domain.com.au/18-petrucci-way-mildura-vic-3500-16034699,18 Petrucci Way Mildura VIC 3500,3500,4,2,2,House,"['Secure Parking*', 'Built in wardrobes', 'Ensuite', 'Dishwasher', 'Gas Cooking', 'Outdoor Entertaining']",week,450.0
https://www.domain.com.au/12-stephanie-street-mildura-vic-3500-16033382,12 Stephanie Street Mildura VIC 3500,3500,3,2,2,House,"['Gas*', 'Secure Parking*', 'Heating*']",week,400.0
https://www.domain.com.au/946-fifteenth-st-mildura-vic-3500-16028734,946 Fifteenth St Mildura VIC 3500,3500,4,1,1,House,"['Built in wardrobes*', 'Bath*', 'Heating*']",week,380.0
https://www.domain.com.au/3-ashwood-court-mildura-vic-3500-16008608,3 Ashwood Court Mildura VIC 3500,3500,4,2,1,House,"['Shed*', 'Solar panels*', 'Built in wardrobes', 'Swimming Pool', 'Ensuite', 'Dishwasher', 'Evaporative Cooling', 'Gas Heating', 'Split System Heating/Cooling', 'Outdoor Entertaining']",week,560.0
https://www.domain.com.au/1-wingillie-street-mildura-vic-3500-15993769,1 Wingillie Street Mildura VIC 3500,3500,3,1,1,Townhouse,['Secure Parking*'],week,400.0
https://www.domain.com.au/10-250-eighth-street-mildura-vic-3500-15957358,10/250 Eighth Street Mildura VIC 3500,3500,1,1,1,Apartment / Unit / Flat,[],week,240.0
https://www.domain.com.au/1-mahogany-dr-mildura-vic-3500-16062025,1 Mahogany Dr Mildura VIC 3500,3500,3,2,2,House,"['Ensuite', 'Air conditioning', 'Garden / Courtyard', 'Shed', 'Fully fenced', 'Built in wardrobes', 'Gas Heating', 'Out door entertaining area', 'Internal Laundry']",week,395.0
https://www.domain.com.au/2-shakira-court-mildura-vic-3500-16053971,2 Shakira Court Mildura VIC 3500,3500,3,2,2,House,"['Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Secure Parking*', 'Heating*']",week,380.0
https://www.domain.com.au/112-burrows-street-mildura-vic-3500-16032618,112 Burrows Street Mildura VIC 3500,3500,2,1,2,House,"['Secure Parking*', 'Heating*', 'Shed*']",week,280.0
https://www.domain.com.au/2-147-orange-avenue-mildura-vic-3500-16032415,2/147 Orange Avenue Mildura VIC 3500,3500,3,2,1,Townhouse,"['Gas*', 'Secure Parking*', 'Solar panels']",week,700.0
https://www.domain.com.au/4-147-risby-lane-mildura-vic-3500-16032362,4/147 Risby Lane Mildura VIC 3500,3500,2,2,1,Townhouse,"['Gas*', 'Secure Parking*', 'Solar panels']",week,550.0
https://www.domain.com.au/5-beauford-heights-mildura-vic-3500-16032177,5 Beauford Heights Mildura VIC 3500,3500,4,2,2,House,"['Secure Parking*', 'Bath*', 'Heating*', 'Dishwasher*']",week,600.0
https://www.domain.com.au/3-2-eileen-street-mildura-vic-3500-16027679,3/2 Eileen Street Mildura VIC 3500,3500,2,1,1,Apartment / Unit / Flat,"['Fully fenced*', 'Courtyard', 'Built in wardrobes', 'Air conditioning', 'Split-System Air Conditioning', 'Split-System Heating']",week,270.0
https://www.domain.com.au/4-60-hunter-street-mildura-vic-3500-16025044,4/60 Hunter Street Mildura VIC 3500,3500,2,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Secure Parking*', 'Heating*']",week,320.0
https://www.domain.com.au/42a-hornsey-park-mildura-vic-3500-16024681,42A Hornsey Park Mildura VIC 3500,3500,3,1,2,House,"['Built in wardrobes*', 'Internal Laundry*', 'Air conditioning']",week,290.0
https://www.domain.com.au/160-orange-avenue-mildura-vic-3500-15192096,160 Orange Avenue Mildura VIC 3500,3500,2,1,2,House,"['Built in wardrobes*', 'Heating*', 'Study*', 'Solar panels*']",week,340.0
https://www.domain.com.au/25-mahogany-drive-mildura-vic-3500-16063147,25 Mahogany Drive Mildura VIC 3500,3500,2,1,2,House,"['Internal Laundry*', 'Bath*', 'Heating*', 'Air conditioning', 'Built in wardrobes', 'Secure Parking']",week,325.0
https://www.domain.com.au/15-kelvin-avenue-mildura-vic-3500-16062101,15 Kelvin Avenue Mildura VIC 3500,3500,3,1,2,House,"['Built in wardrobes*', 'Gas*', 'Bath*', 'Dishwasher*', 'Fully fenced*']",week,380.0
https://www.domain.com.au/32-hector-street-mildura-vic-3500-16060898,32 Hector Street Mildura VIC 3500,3500,3,1,2,House,"['Secure Parking*', 'Bath*', 'Study*', 'Shed*', 'Air conditioning', 'Heating', 'Dishwasher']",week,360.0
https://www.domain.com.au/16-sargent-avenue-mildura-vic-3500-16058741,16 Sargent Avenue Mildura VIC 3500,3500,3,1,1,House,['Secure Parking*'],week,320.0
https://www.domain.com.au/1-425-ontario-avenue-mildura-vic-3500-16056419,1/425 Ontario Avenue Mildura VIC 3500,3500,3,2,2,House,"['Secure Parking*', 'Heating*']",week,450.0
https://www.domain.com.au/27-maloney-drive-mildura-vic-3500-16054894,27 Maloney Drive Mildura VIC 3500,3500,3,1,4,House,"['Built in wardrobes*', 'Bath*', 'Heating*', 'Dishwasher*', 'Fully fenced*']",week,390.0
https://www.domain.com.au/13-belle-gardens-drive-mildura-vic-3500-16054160,13 Belle Gardens Drive Mildura VIC 3500,3500,3,1,2,House,"['Shed*', 'Air conditioning', 'Built in wardrobes', 'Separate Dining Room', 'Secure Parking', 'Water Views', 'City Views']",week,360.0
https://www.domain.com.au/203-walnut-avenue-mildura-vic-3500-16050239,203 Walnut Avenue Mildura VIC 3500,3500,3,2,1,House,"['Heating*', 'Study*', 'Shed*', 'Balcony / Deck*']",week,430.0
https://www.domain.com.au/123-san-mateo-avenue-mildura-vic-3500-15657164,123 San Mateo Avenue Mildura VIC 3500,3500,2,1,1,House,['Air conditioning*'],week,300.0
https://www.domain.com.au/4-276-tenth-st-mildura-vic-3500-16042587,4/276 Tenth St Mildura VIC 3500,3500,2,1,1,House,[],week,260.0
https://www.domain.com.au/2-kyamber-court-mildura-vic-3500-16041598,2 Kyamber Court Mildura VIC 3500,3500,4,2,2,House,"['Secure Parking*', 'Shed*']",week,430.0
https://www.domain.com.au/4-300-deakin-avenue-mildura-vic-3500-15992157,4/300 Deakin Avenue Mildura VIC 3500,3500,3,1,1,Apartment / Unit / Flat,['Furnished'],week,550.0
https://www.domain.com.au/27-ruby-avenue-mildura-vic-3500-16057950,27 Ruby Avenue Mildura VIC 3500,3500,2,2,1,House,"['Heating*', 'Shed*']",week,320.0
https://www.domain.com.au/79-magnolia-avenue-mildura-vic-3500-15391980,79 Magnolia Avenue Mildura VIC 3500,3500,3,1,2,House,"['Gas*', 'Air conditioning', 'Built in wardrobes', 'Secure Parking']",week,400.0
https://www.domain.com.au/39-olympic-way-mildura-vic-3500-16050875,39 Olympic Way Mildura VIC 3500,3500,4,2,2,House,['Heating*'],week,420.0
https://www.domain.com.au/1-eastside-drive-mildura-vic-3500-16048530,1 Eastside Drive Mildura VIC 3500,3500,4,2,2,House,"['Heating*', 'Dishwasher*', 'Air conditioning', 'Built in wardrobes', 'Secure Parking']",week,400.0
https://www.domain.com.au/105-twelfth-st-mildura-vic-3500-16041496,105 Twelfth St Mildura VIC 3500,3500,3,1,2,House,"['Air conditioning', 'Built in wardrobes', 'Shed']",week,365.0
https://www.domain.com.au/17b-lisa-court-mildura-vic-3500-16041478,17B Lisa Court Mildura VIC 3500,3500,3,1,1,House,"['Heating*', 'Air conditioning', 'Built in wardrobes', 'Secure Parking']",week,310.0
