,Postcode,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
404,3579,38410,40077,41058.0,43082.0,45205.77534219884,47434.244563607834,49772.56866601765,52226.16306857062,54800.71014954843,57502.1724064213
405,3580,38581,41960,41376.0,42950.0,44583.877126836815,46279.90918884477,48040.460645322964,49867.98590285725,51765.03273703883,53734.24584434982
406,3581,40511,43450,46898.0,38590.0,31753.765619002945,26128.57297192468,21499.885517219787,17691.17194996613,14557.173558556718,11978.364271924256
407,3584,42219,40970,44010.0,42046.0,40169.64589865939,38377.026390707404,36664.404717647885,35028.21087839634,33465.034187526755,31971.616165615767
408,3585,41545,44153,45350.0,45935.0,46527.54630650496,47127.736264372776,47735.6684741778,48351.4428084092,48975.1604278782,49606.92379833705
409,3586,42783,43446,44328.0,45170.0,46027.993593214225,46902.28457420787,47793.182508052916,48701.002839937515,49626.06700685746,50568.70255142915
410,3588,40379,42730,42416.0,41806.0,41204.77263296869,40612.19173646475,40028.132962435055,39452.47375112127,38885.093305341754,38325.872565143276
411,3589,32706,35999,42097.0,36325.0,31344.409934199586,27046.71807634273,23338.290950023747,20138.333343459453,17377.128030528653,14994.51684701887
412,3590,38094,41836,40456.0,40025.0,39598.59167984971,39176.72612186041,38759.354929490386,38346.43022179288,37937.90462792318,37533.731281704204
413,3591,42264,47100,45560.0,46658.0,47782.461896400346,48934.02342322755,50113.33768395414,51321.07352190369,52557.91589958257,53824.56628715372
414,3594,39491,41433,40475.0,39728.0,38994.78651019147,38275.10508899041,37568.70599074517,36875.34407906915,36194.77874177293,35526.77380736639
415,3595,33980,38980,38070.0,39443.0,40865.51744155503,42339.33817828356,43866.312470870456,45448.35730991708,47087.45882256526,48785.67476591651
416,3596,28481,36532,31681.0,25920.0,21206.60332691519,17350.309593562128,14195.259766583453,11613.936843844675,9502.012025897351,7774.128080277117
417,3597,37500,45574,47166.0,48620.0,50118.82288088878,51663.85041065201,53256.50695343894,54898.26078268672,56590.62543472477,58335.16110410716
418,3608,45263,45952,49223.0,49022.0,48821.820774841035,48622.45897292439,48423.91125633747,48226.17430079792,48029.2447955979,47833.119443548756
419,3610,40101,42576,44810.0,47652.0,50674.249140816784,53888.17942553451,57305.94791309017,60940.482703739624,64805.531841075666,68915.7153155755
420,3612,41321,41590,45568.0,44980.0,44399.58742977528,43826.66438270918,43261.13421555168,42702.901532117154,42151.87216719254,41607.9531706531
421,3614,48412,50218,51105.0,52168.0,53253.110732805006,54360.792108579815,55491.51360376464,56645.75446005662,57824.00388753025,59026.76127198274
422,3616,45573,47105,48633.0,49807.0,51009.340345033204,52240.70517066742,53501.79512749433,54793.32777980199,56116.03801387119,57470.67845612819
423,3617,39022,42676,47278.0,48078.0,48891.5369516477,49718.839916267985,50560.14183117585,51415.67957526275,52285.69403569276,53170.43017572732
424,3618,39955,41924,45628.0,48671.0,51916.94225037258,55379.36127526703,59072.69423662053,63012.34113243092,67214.72900974282,71697.38046009453
425,3620,43730,45524,46316.0,47922.0,49583.687796873644,51302.99435620042,53081.91759948692,54922.524725853094,56826.95461422255,58797.42030880847
426,3621,41866,44221,44137.0,45716.0,47351.48868296441,49045.48693002245,50800.087919271966,52617.4597122015,54499.847932641635,56449.578541555726
427,3622,46314,51000,47929.0,47606.0,47285.17674059547,46966.515552437726,46650.00186503683,46335.62120609533,46023.35920084655,45713.201571397294
428,3623,42384,46882,45614.0,46088.0,46566.92559301969,47050.82796358774,47539.75882811926,48033.77044044285,48532.91559738523,49037.24764441379
429,3624,36526,42566,43516.0,46508.0,49705.718907987866,53123.30119893142,56775.86386983873,60679.56330679427,64851.66674952633,69310.6286696151
430,3629,42451,43534,45266.0,45838.0,46417.228029867896,47003.77542599489,47597.73467893682,48199.19944799863,48808.26457600321,49425.02610424679
431,3630,41744,43509,44740.0,45412.0,46094.0935181046,46786.432160128876,47489.16980902486,48202.46265908442,48926.46925065582,49661.3505053818
432,3631,44885,47502,48378.0,49566.0,50783.173260572985,52030.236178295105,53307.922742018585,54616.984964878524,55958.19332690828,57332.33722852403
433,3633,41665,46738,47293.0,47370.0,47447.12536739052,47524.37630628822,47601.75302114209,47679.25571673399,47756.884598179204,47834.63987092696
434,3634,43964,45120,47904.0,47889.0,47874.00469689379,47859.01408921064,47844.02817548031,47829.046954232974,47814.07042399931,47799.09858331043
435,3635,44716,47498,49554.0,50486.0,51435.52883722807,52402.91618994019,53388.49793690359,54392.616274014494,55415.619833109246,56457.86380300991
436,3636,43449,44099,46052.0,47795.0,49603.969968731,51481.40677181226,53429.901777529034,55452.14443361852,57550.925979431886,59729.143298596086
437,3637,40360,41794,42910.0,44403.0,45947.94707527383,47546.64865959878,49200.97507415905,50912.86171563468,52684.311320422436,54517.396307637326
438,3638,41550,42908,44478.0,45612.0,46774.91218130311,47967.473681676274,49190.440432767165,50444.587639268306,51730.7102702978,53049.62356330822
439,3639,37078,44182,41030.0,45010.0,49376.06873019741,54165.65570426969,59419.84312086713,65183.69824202362,71506.65995304614,78442.96281956145
440,3640,35693,39546,39498.0,44996.0,51259.30467365436,58394.44207544057,66522.76863705818,75782.53323188693,86331.22855086294,98348.26978263783
441,3641,43884,47468,46662.0,47176.0,47695.661909048045,48221.048095264894,48752.221613780304,49289.24621430071,49832.18634876024,50381.10717905604
442,3644,42069,43288,44073.0,44048.0,44023.014181017854,43998.04253500952,43973.0850539355,43948.14172976087,43923.21255445526,43898.29751999286
443,3646,49686,47656,49423.0,49390.0,49357.022034275535,49324.06608811421,49291.13214681344,49258.220195680464,49225.33022003233,49192.462205195894
444,3649,37232,35135,38688.0,37252.0,35869.30066170389,34537.92360033585,33255.96386372289,32021.5872066637,30833.02746646599,29688.584035897205
445,3658,48213,49871,52013.0,52505.0,53001.65391344471,53503.005762509645,54009.09998578372,54519.98144220818,55035.69541505278,55556.28761592959
446,3659,48882,52745,51266.0,55306.0,59664.37085007607,64366.20165868815,69438.55867310512,74910.64108716794,80813.94912743162,87182.46538527939
447,3660,42356,45126,46999.0,47144.0,47289.44734994362,47435.343429982386,47581.68962452583,47728.487322254645,47875.73791613381,48023.44280342587
448,3662,70084,72109,74805.0,76560.0,78356.1740525366,80194.48814199856,82075.93091573304,84001.51421574122,85972.27362284805,87989.26901363875
449,3663,38000,39799,45332.0,52128.0,59942.83031853878,68929.2300989321,79262.8365524824,91145.61774922357,104809.82003952013,120522.50725800991
450,3664,41535,42910,45940.0,48564.0,51337.87757945146,54270.19344293602,57369.997265188176,60646.855620082686,64110.8815048693,67772.76555077215
451,3666,39164,42473,44042.0,45538.0,47084.81549430089,48684.172562087864,50337.85591327272,52047.71088003753,53815.645476026264,55643.63252548213
452,3669,40994,44029,42712.0,43017.0,43324.177959355686,43633.549430548876,43945.130077119335,44258.935674457825,44574.982110604804,44893.28538705486
453,3670,43127,43361,49725.0,53164.0,56840.84255404726,60771.976944059694,64974.990090577965,69468.68523228732,74273.1660470452,79409.92659075135
454,3672,43105,44898,46274.0,47389.0,48530.86659895405,49700.247163803295,50897.80466018659,52124.21802830061,53380.18256781643,54666.410332070984
455,3673,41744,42753,43893.0,45678.0,47535.59073200738,49468.72424889238,51480.47265488588,53574.03298771734,55752.73229929494,58020.032943002174
456,3675,42687,44649,46060.0,48978.0,52080.861571862784,55380.29609350185,58888.756883793605,62619.48620613207,66586.56524975979,70804.96727752355
457,3677,43820,45810,47438.0,48012.0,48592.94540242,49180.92024665856,49776.009588991335,50378.299514875245,50987.877151401626,51604.83067989997
458,3678,43502,44814,46923.0,48421.0,49966.823114464125,51561.996079224846,53208.094370610284,54906.7437614671,56659.62192685886,58468.46010102578
459,3682,44914,47597,50174.0,50383.0,50592.87059034559,50803.61539748439,51015.238062969984,51227.74224352486,51441.131611103614,51655.40985295637
460,3683,47545,51289,51727.0,51710.0,51693.005587024185,51676.01675923639,51659.03351480105,51642.055851883204,51625.083768648496,51608.117263263164
461,3685,46307,49480,49701.0,52667.0,55810.00158950524,59140.56766894977,62669.89149957903,66409.8343214086,70372.96521610484,74572.60334875745
462,3687,46116,46414,49674.0,50022.0,50372.43797560092,50725.33100647239,51080.696291938686,51438.55115181699,51798.91302726154,52161.799481613656
463,3688,49126,51709,52854.0,53194.0,53536.1871570742,53880.57554079928,54227.17931125888,54576.012719625855,54927.090108748205,55280.42591373883
464,3690,46941,48323,49988.0,51031.0,52095.7622029287,53182.74067731565,54292.398965833694,55425.210282977096,56581.65771686413,57762.23443525033
465,3691,50326,52072,53967.0,55904.0,57910.52339392592,59989.06553660635,62142.21134690536,64372.63852238215,66683.12086933223,69076.53175235142
466,3694,54635,55269,55003.0,58715.0,62677.51259022235,66907.44417095259,71422.84210856646,76242.97173616856,81388.39855079063,86881.07595785087
467,3695,44650,45518,45058.0,43183.0,41386.02443517245,39663.82647219255,38013.29438831486,36431.4459490124,34915.42301957926,33462.48640096079
468,3697,33807,34296,41125.0,38560.0,36154.98115501519,33899.96530911577,31785.596652145992,29803.102903507584,27944.258916942308,26201.352555314174
469,3698,41770,42525,44223.0,42103.0,40084.630373335145,38163.01907623928,36333.5276251476,34591.73990008795,32933.451484824705,31354.659518023982
470,3699,31873,33964,37030.0,39173.0,41440.01968674048,43838.23632699662,46375.24255029541,49059.07038678699,51898.21669623567,54901.67006863732
471,3700,40238,39561,44352.0,48310.0,52621.21437590187,57317.16419777731,62432.18349554973,68003.67028927687,74072.36002153151,80682.62339105761
472,3701,34709,35926,37858.0,41244.0,44932.84209414126,48951.61232317508,53329.819289371684,58099.610829173376,63296.010064938106,68957.1725690292
473,3705,36972,34376,35072.0,38382.0,42004.38880018249,45968.648806130375,50307.044892703474,55054.88700592338,60250.81754851025,65937.1258880851
474,3707,38003,40080,39104.0,41922.0,44943.07702536825,48181.86566738665,51654.05514802023,55376.46532107467,59367.12815031946,63645.37505926996
475,3709,35700,39541,48643.0,45802.0,43126.92893119257,40608.095695300086,38236.375203752534,36003.17531982554,33900.40573152662,31920.448642464118
476,3711,43334,44903,41894.0,49479.0,58437.28078006397,69017.4778182266,81513.24258767447,96271.39280077207,113701.53827253071,134287.44956763613
477,3712,41229,42932,45206.0,45558.0,45912.740875105075,46270.24396735029,46630.5307849521,46993.62300360235,47359.54246777233,47728.31119202698
478,3713,37452,39934,40524.0,39539.0,38577.94198499655,37640.244007126115,36725.33826368966,35832.670753331986,34961.70094057826,34111.90142852443
479,3714,41537,43152,44134.0,45160.0,46209.851814927264,47284.10993705794,48383.34174916247,49508.12782417585,50659.06223183444,51836.75285244127
480,3715,43850,42998,45000.0,35588.0,28144.57208888889,22257.97847776395,17602.598623703634,13920.917329341442,11009.280131480073,8706.628029313619
481,3717,39428,42162,42960.0,45401.0,47980.69834729981,50706.9759233184,53588.16140350509,56633.05670112976,59850.963856796836,63251.71345582945
482,3719,40104,42201,43816.0,42945.0,42091.31424593755,41254.59855513484,40434.51558677802,39630.73470591067,38842.93185013086,38070.78939893805
483,3720,37968,37995,40742.0,41211.0,41685.39887585293,42165.25877651503,42650.642566367904,43141.613833454125,43638.23689780762,44140.57681987998
484,3722,39196,40759,41302.0,43401.0,45606.672824560555,47924.43967020369,50359.99724290617,52919.33175970584,55608.733661880615,58434.81307586269
485,3723,33556,36663,37215.0,38067.0,38938.50568319226,39829.96361257772,40741.83057476813,41674.57381404537,42628.671271779254,43604.611831326634
486,3725,42390,46186,48000.0,49754.0,51572.09408333334,53456.624354628475,55410.018502920524,57434.79292904808,59533.55598733038,61709.01134570075
487,3726,34280,37125,41752.0,40166.0,38640.24611994635,37172.44983842127,35760.409566249014,34402.00734426992,33095.20566655359,31838.04442428606
488,3727,39239,40070,40646.0,41075.0,41508.5278994243,41946.63148818711,42389.35906060339,42836.7594207126,43288.88188765857,43745.77630112621
489,3728,38674,42850,44013.0,45576.0,47194.50562333856,48870.4879987567,50605.98825418252,52403.12000255885,54264.071915948065,56191.11039104922
490,3730,40701,43037,44212.0,45276.0,46365.60607979733,47481.43447183805,48624.11623873472,49794.29763016722,50992.64044837263,52219.82242243099
491,3732,37951,40000,41191.0,37119.0,33449.54385666772,30142.837474585445,27163.020665172906,24477.77825424372,22057.989634125723,19877.412959848334
492,3733,31672,35286,35271.0,34715.0,34167.76459414249,33629.15562035827,33099.0370945178,32577.27517609893,32063.7381343958,31558.296315260417
493,3735,40306,43007,44192.0,46965.0,49912.002738052135,53043.92669697272,56372.37548251547,59909.68081409166,63668.9482131113,67664.10555821806
494,3737,41048,43129,44265.0,44793.0,45327.29806845137,45867.96932972195,46415.08980427505,46968.73641935823,47528.987019819564,48095.92037905292
495,3739,35672,33794,34523.0,30720.0,27335.932566694668,24324.64873993744,21645.083257274226,19260.694541710287,17138.96637955392,15250.96449265407
496,3740,38643,43282,43526.0,45386.0,47325.48352708726,49347.847157110285,51456.63261206193,53655.53296262102,55948.39909574778,58339.24645865939
497,3741,37060,40411,41948.0,41195.0,40455.51694955659,39729.30820866272,39016.135492892645,38315.7647952158,37627.96630921414,36952.514353677805
498,3744,36920,37991,41885.0,42756.0,43645.11247463293,44552.71407342499,45479.189278342106,46424.93056666576,47390.338577255854,48375.822280271015
499,3746,44480,46845,48997.0,51543.0,54221.29618139886,57038.76296666819,60002.63198952953,63120.51065649571,66400.40167291381,69850.72358362749
500,3747,43780,44824,46620.0,48137.0,49703.362698412704,51320.69434177376,52990.653443371164,54714.9524839888,56495.35966799162,58333.70073655326
501,3749,45346,49120,52865.0,54336.0,55847.93144802799,57401.93328591788,58999.17614723605,60640.86323912263,62328.23124867051,64062.551274524936
502,3750,49732,52162,53519.0,52644.0,51783.30566714625,50936.683113310166,50103.9022742783,49284.73684723381,48478.9642292602,47686.36545685035
503,3751,38328,40360,41392.0,41212.0,41032.78275995362,40854.34487589893,40676.68295867672,40499.79363386609,40323.67354172036,40148.31933710329
504,3752,50958,52331,54000.0,54746.0,55502.305851851845,56269.059928990384,57046.406571713094,57834.49211435194,58633.46491282057,59443.475372542125
505,3753,54000,55683,58634.0,60431.0,62283.07400143262,64191.9098983623,66159.24731500378,68186.87919113474,70276.65341609754,72430.47451287974
506,3754,52305,53634,55680.0,56181.0,56686.50792025862,57196.56432234285,57711.21013278635,58230.486646373385,58754.43552945228,59283.09882327871
507,3755,53140,56948,53494.0,50040.0,46809.017833775746,43786.653688304075,40959.43751752974,38314.76900918211,35840.86142781383,33526.68908378143
508,3756,50673,52416,54227.0,55006.0,55796.190753683586,56597.73302224204,57410.78987628756,58235.526729029334,59072.11136992619,59920.71399882273
509,3757,48691,50227,51032.0,52224.0,53443.84260855933,54692.17817035198,55969.6722207333,57277.00584056231,58614.87601931192,59983.99602666064
510,3758,49485,52604,56011.0,56188.0,56365.55933655889,56543.679777232515,56722.363095162385,56901.611069093284,57081.425483391,57261.80812806008
511,3759,49640,49227,50267.0,50526.0,50786.33449380309,51048.010357369545,51311.034502087925,51575.413874957616,51841.15545877232,52108.2662723045
512,3760,50706,49460,53318.0,56660.0,60211.47830001125,63985.56510894327,67996.21364403627,72258.2517174518,76787.43655633781,81600.51305904385
513,3761,43760,46096,48797.0,49264.0,49735.46931163801,50211.45070739051,50691.98736907773,51177.12289178116,51666.90128779857,52161.3669906369
514,3763,48060,50557,51557.0,51561.0,51565.00031033613,51569.00093103247,51573.001862113095,51577.003103602096,51581.004655523546,51585.00651790154
515,3764,49606,51532,53203.0,54152.0,55117.927635659646,56101.08485097159,57101.778975806126,58120.32282198097,59157.03478104455,60212.238923803634
516,3765,49926,50784,53282.0,55503.0,57816.5798768815,60226.59871826421,62737.07647347732,65352.20065889815,68076.33334279539,70914.0184213275
517,3766,50723,55413,56822.0,61582.0,66740.746964204,72331.6440735914,78390.89270599248,84957.72684207575,92074.66710761163,99787.79609695081
518,3767,49940,52768,57810.0,55780.0,53821.28351496281,51931.347421979335,50107.77649538155,48348.24032022803,46650.490314172624,45012.356853910205
519,3770,46364,49854,50848.0,52411.0,54022.044544524855,55682.61045907591,57394.21996480939,59158.4420739385,60976.89402802845,62851.24278050266
520,3775,47020,48994,51689.0,50983.0,50286.64298013117,49599.79723066856,48922.33284085928,48254.121674350994,47595.037344956116,46944.95519274696
521,3777,43463,45676,47436.0,48574.0,49739.30086853866,50932.55755941472,52154.4407389116,53405.63716274332,54686.850062043464,55998.79953861411
522,3778,38388,35587,38390.0,38394.0,38398.000416775205,38402.00125036904,38406.00250082492,38410.0041681863,38414.00625249661,38418.008753799295
523,3779,32573,32241,35887.0,39586.0,43666.269011062504,48167.10577846909,53131.85970815275,58608.34838261585,64649.318111690336,71312.95195389344
524,3781,49042,52000,52687.0,54692.0,56773.300130962096,58933.8039888887,61176.5256659195,63504.59395525403,65921.25671609226,68429.8854046827
525,3782,47323,50489,52461.0,54025.0,55635.62694191876,57294.27089718383,59002.36337889778,60761.37857732321,62572.83463220081,64438.29494299858
526,3783,47424,47696,49949.0,54118.0,58634.966145468374,63528.94147751621,68831.39311858539,74576.41459872277,80800.945069044,87545.00681187857
527,3786,53066,51543,55372.0,59846.0,64681.49454597992,69907.69202121496,75556.1608159653,81661.02001358556,88259.14548387346,95390.39262854676
528,3787,51662,50042,52570.0,49818.0,47210.06513220468,44738.65369519066,42396.61878993738,40177.18765221801,38073.94206692404,36080.79980768541
529,3788,47524,49035,51434.0,53022.0,54659.02873585566,56346.599946193935,58086.274105593475,59879.659867534654,61728.41555189996,63634.250678400276
530,3789,39613,47521,45028.0,51026.0,57822.96961890379,65525.336407883646,74253.70470704163,84144.74407882887,95353.32929213648,108054.96536511849
531,3791,49206,52692,54331.0,57116.0,60043.75873810532,63121.59400868057,66357.19871527857,69758.66009868862,73334.47995061197,77093.59586348778
532,3792,49987,52747,53768.0,53903.0,54038.33895625651,54174.017719816526,54310.037143863825,54446.398083724365,54583.10139687164,54720.14794293208
533,3793,44135,46167,48512.0,48375.0,48238.38689396438,48102.15958928774,47966.316996450245,47830.858029008916,47695.781603588934,47561.08663987497
534,3795,41388,42000,44367.0,45228.0,46105.7088376496,47000.450769923955,47912.55634643137,48842.36253153014,49790.21282881522,50756.45740802071
535,3796,46800,48829,51539.0,52064.0,52594.34789188769,53130.09815175383,53671.30581060772,54218.02646002988,54770.316257882296,55328.23193407679
536,3797,43152,45097,45953.0,47156.0,48390.4932430962,49657.304188441325,50957.27887863989,52291.28550477972,53660.214986255356,55064.98156577062
537,3799,42920,45098,46800.0,47783.0,48786.6472008547,49811.37528201795,50857.627032065466,51925.8545400253,53016.51939072711,54130.09286425456
538,3800,18620,16856,12364.0,15989.0,20676.813409899707,26739.046393633645,34578.664897105176,44716.78041409048,57827.289068334896,74781.66652487921
539,3802,47440,48660,50264.0,51236.0,52226.79643482413,53236.75278797249,54266.239571951264,55315.63446419893,56385.322445640944,57475.695941923834
540,3803,45978,46701,47009.0,47698.0,48397.09851305069,49106.44355071352,49826.18529392102,50556.47612477281,51297.47065879754,52049.32577768778
541,3804,46829,48862,50102.0,51132.0,52183.17480340106,53255.9597231149,54350.799021242885,55468.14609305399,56608.46365474505,57772.22393506095
542,3805,48080,49262,50626.0,51274.0,51930.29423616324,52594.98887261553,53268.191432356674,53950.01081465366,54640.55731265658,55339.94263123995
543,3806,51172,52754,54450.0,55140.0,55838.7438016529,56546.34220795484,57262.90742601708,57988.55308485917,58723.39425342764,59467.547458842986
544,3807,49992,52000,54866.0,55490.0,56121.09685415376,56759.37127614538,57404.9048976289,58057.780278668535,58718.08091829762,59385.89126519767
545,3808,48000,52240,53343.0,54800.0,56296.796205687715,57834.47560264115,59414.154866144294,61036.981172125816,62704.13303024754,64416.821139747764
546,3809,54112,54764,56269.0,56467.0,56665.69672466189,56865.092625628364,57065.190163169005,57265.99180621059,57467.500032367614,57669.71732797281
547,3810,48046,49643,51175.0,51300.0,51425.30532486566,51550.91672038317,51676.83493416037,51803.06071563121,51929.59481606021,52056.43798854693
548,3812,44010,47466,50464.0,51877.0,53329.56422400127,54822.80047654791,56357.84758088689,57935.87624749662,59558.089966934494,61225.72592768431
549,3813,43075,50906,47734.0,49547.0,51428.8601206687,53382.195759810034,55409.72165147081,57514.2556388617,59698.72259057864,61966.15846556752
550,3814,46378,47566,50936.0,51949.0,52982.14624234334,54035.83938949848,55110.48807218974,56206.50904786762,57324.327362330674,58464.376514561736
551,3815,46088,46531,50340.0,51121.0,51914.11682558601,52719.53846326544,53537.45581606262,54368.06274876712,55211.55613388406,56068.13589829732
552,3816,44172,47945,49931.0,50576.0,51229.33199815746,51891.10362577981,52561.42390453706,53240.40326442224,53928.15356194387,54624.78809855347
553,3818,43959,45857,47984.0,48839.0,49709.23476575525,50594.97575701736,51496.49927052707,52414.08652620189,53348.023754859416,54298.60228750373
554,3820,44977,46748,48688.0,50349.0,52066.66531794282,53842.929101485024,55679.79044796807,57579.316654303824,59543.645543615334,61574.987871251404
555,3821,42015,46366,45105.0,45971.0,46853.626892805674,47753.19990886087,48670.04440772072,49604.49199572839,50556.88064595123,51527.55482041955
556,3822,41904,40980,48990.0,48318.0,47655.217881200246,47001.52720113969,46356.80325177929,45720.92303571079,45093.76524269185,44475.210226503055
557,3823,46014,48984,51057.0,53679.0,56435.65115459193,59333.868388807416,62380.92173928733,65584.45459081428,68952.50284937069,72493.51509981725
558,3824,45990,49011,51036.0,51114.0,51192.11920996943,51270.35781210082,51348.71598886514,51427.19392301224,51505.79179757127,51584.50979585112
559,3825,44910,45346,47654.0,48497.0,49354.91268309061,50228.001854867274,51116.535987650524,52020.788303040405,52941.03685593131,53877.56462001302
560,3831,43152,45473,47259.0,46725.0,46197.03389830508,45675.03351527339,45158.93144165448,44648.66102988437,44144.1563854789,43645.35235852433
561,3832,37226,43498,42800.0,39040.0,35610.31775700935,32481.934701720675,29628.381559700352,27025.514394642563,24651.31032632817,22485.681194856348
562,3833,37695,35550,37890.0,41430.0,45300.73634204276,49533.10917526607,54160.90559860843,59221.06938375157,64753.99589783129,70803.85458028901
563,3835,38902,38653,41969.0,43283.0,44638.139793657225,46035.7074194969,47477.03124301471,48963.48121926674,50496.470194989684,52077.45525148892
564,3840,44700,45491,46170.0,46464.0,46759.87212475634,47057.62829553127,47357.28050949892,47658.84084022868,47962.32143817166,48267.73453115027
565,3842,43864,45809,47830.0,47489.0,47150.43113108927,46814.27606072127,46480.51757992039,46149.13860240099,45820.12216369268,45493.45142027183
566,3844,50718,52560,54190.0,55649.0,57147.28180476103,58685.903029214736,60265.94976329159,61888.53733857564,63554.81111560059,65265.94729234282
567,3847,45686,47742,50596.0,51558.0,52538.29085303186,53537.22032968252,54555.14281282653,55592.4194233479,56649.41814825225,57726.5139712149
568,3850,45604,47383,49829.0,49963.0,50097.36035240523,50232.08202627431,50367.165993271854,50502.61322767549,50638.42470638284,50774.601408918614
569,3851,42299,43780,45934.0,47171.0,48441.312339443546,49745.83411773178,51085.48659310152,52461.2158332214,53873.99338330837,55324.816952236666
570,3854,52000,54488,57342.0,55424.0,53570.15409298594,51778.316425127356,50046.41291804015,48372.43886801048,46754.45662552078,45190.59335239203
571,3856,50744,51437,51597.0,55036.0,58704.21334573715,62616.91737302537,66790.40766986112,71242.06594411451,75990.43241468082,81055.28302758637
572,3857,45110,43089,45552.0,47164.0,48833.045662100456,50561.15572548529,52350.42036873876,54203.003737952116,56121.146564295166,58107.16887421885
573,3858,44308,45990,46995.0,47219.0,47444.06768805192,47670.20815325297,47897.426508957375,48125.72789289197,48355.11746727239,48585.60041891978
574,3859,42006,45081,46922.0,47608.0,48304.029325263204,49010.23460460191,49726.76461054277,50453.770290667926,51191.40479941432,51939.82353033795
575,3860,44724,46182,48066.0,49603.0,51189.148441725956,52826.01693827097,54515.22735798808,56258.45343149592,58057.4224100714,59913.9167770726
576,3862,46267,48029,49314.0,51472.0,53724.4349272012,56075.437291091774,58529.32044139748,61090.58648172144,63763.93452948789,66554.26933734438
577,3864,36728,38096,39815.0,44592.0,49942.144016074344,55934.19781400947,62645.177669780496,70161.3402649969,78579.29134991189,88007.22742371647
578,3865,45741,42192,43307.0,40730.0,38306.34539450897,36026.91130575543,33883.115835394245,31866.887754303174,29970.636115010697,28187.22167234825
579,3869,49127,50000,52480.0,54421.0,56433.788891006094,58521.0218223598,60685.452145477175,62929.93504590345,65257.43130970105,67671.01122913949
580,3870,43380,45291,48351.0,50742.0,53251.23707886083,55884.55816540622,58648.099324296134,61548.3000540513,64591.9182921278,67786.04616200592
581,3871,44032,45500,47819.0,50079.0,52445.811100190294,54924.4813585903,57520.297412259635,60238.79575291307,63085.7745354385,66067.30594450374
582,3873,52879,48327,48133.0,53390.0,59221.16011883739,65689.18909572909,72863.64460600786,80821.68128965075,89648.88047814292,99440.17054262254
583,3874,40242,44923,48096.0,44927.0,41966.80241600133,39201.649454085404,36618.68980837689,34205.91893340296,31952.123251850357,29846.828038420677
584,3875,41690,42855,45224.0,45877.0,46539.428820980014,47211.422607909524,47893.11947158733,48584.65951702662,49286.18487224993,49997.83971749978
585,3878,40250,41207,42900.0,43978.0,45083.0882051282,46215.945293359626,47377.26904688507,48567.774781909364,49788.19578924965,51039.28378600515
586,3880,38756,39746,41528.0,42881.0,44278.08131862839,45720.680144098056,47210.27945624804,48748.41055103477,50336.65461469182,51976.64434917645
587,3882,42700,45008,46690.0,47810.0,48956.86656671664,50131.24417551344,51333.7927614328,52565.18809004288,53826.12213718034,55117.30347780236
588,3885,38807,41413,44397.0,46875.0,49491.308534360425,52253.64523612282,55170.16060642064,58249.46006320174,61500.629332220225,64933.26125521596
589,3886,34249,42291,42016.0,44372.0,46860.11005331302,49487.73808276859,52262.70740214699,55193.28000876014,58288.18118213787,61556.625462057826
590,3887,36314,36444,32029.0,41576.0,53968.708857597805,70055.35731566662,90937.01132586581,118042.93555478464,153228.42076323726,198901.77094671555
591,3888,37445,39092,39492.0,41823.0,44291.586371923426,46905.88009806931,49674.48149857066,52606.49852412439,55711.5767186887,58999.93095071704
592,3889,33110,36313,39106.0,40497.0,41937.477855060606,43429.19349195493,44973.9694380325,46573.69304792109,48230.31880943233,49945.870731488285
593,3890,34328,40007,42280.0,39127.0,36209.13266319773,33508.863143636176,31009.964243638897,28697.418896898274,26557.32992381596,24576.836516772637
594,3891,40518,42522,47032.0,39483.0,33145.67292481715,27825.53589238296,23359.322028384002,19609.97005542366,16462.418091901094,13820.072578723653
595,3892,34116,35254,33635.0,30500.0,27657.202319012933,25079.371807043095,22741.81180659475,20622.127548718294,18700.01160207843,16957.04931955975
596,3895,29520,26357,32194.0,34880.0,37790.09753370193,40942.98943826563,44358.932459672775,48059.87339856453,52069.59011436699,56413.844293629896
597,3896,38416,43776,41580.0,43951.0,46457.2006012506,49106.31129450614,51906.48118578257,54866.32406436579,57994.94490026313,61301.96785260858
598,3898,37754,39149,36094.0,39864.0,44027.77458857428,48626.453321851965,53705.46171724681,59314.96996443527,65510.38850396874,72352.91536882057
599,3900,34134,31324,44688.0,40621.0,36924.132675438595,33563.71270607302,30509.120431287865,27732.522848177236,25208.620001248823,22914.414452889552
600,3902,41906,35439,42587.0,42055.0,41529.64578392467,41010.85433214249,40498.54366210938,39992.632815413395,39493.041844981104,38999.69180244395
601,3903,37919,41981,43703.0,42004.0,40371.05040843878,38801.58344635523,37293.13115989074,35843.32153948358,34449.8747899336,33110.59974547219
602,3904,38215,37832,39486.0,41526.0,43671.3943169731,45927.62803035569,48300.42753351948,50795.81506754115,53420.124005842925,56180.01492849702
603,3909,36842,38140,39416.0,40273.0,41148.633270752995,42043.30494502323,42957.4289641496,43891.42826956558,44845.734998483225,45820.79068383182
604,3910,49828,51316,53932.0,55050.0,56191.17592523919,57356.00820819583,58544.987240621165,59758.61357999324,60997.39816025046,62261.86250689364
605,3911,46356,49977,51094.0,52919.0,54809.1862253885,56766.887029031466,58794.51392901938,60894.564579202575,63069.625845829665,65322.37699407875
