,Postcode,Baths,Income,Parking,Bedrooms,Count_Shopping_Center,Weekly Rental Price,Pred_2023,Pred_2024,Pred_2025,rate_2023,rate_2024,rate_2025
6080,3145,1,67107.31810554335,1,3,0.0,525.0,660.9472804580056,628.1907439975143,662.2776917301861,0.2589472008723916,-0.049559983721837085,0.054262098030541266
6081,3145,1,67107.31810554335,2,4,0.0,450.0,678.5543358281684,642.4541187655725,704.7669257007205,0.5078985240625965,-0.053201659994605986,0.09699183975172801
6082,3145,2,67107.31810554335,2,5,0.0,925.0,1179.4146302639936,1102.2013820127315,1167.0538848488786,0.27504284352864167,-0.06546743297052289,0.05883906869878883
6083,3145,1,67107.31810554335,1,3,0.0,750.0,660.9472804580056,628.1907439975143,662.2776917301861,-0.11873695938932588,-0.049559983721837085,0.054262098030541266
6084,3145,2,67107.31810554335,2,3,0.0,700.0,876.4642670691126,1003.0167018916466,988.4094138194781,0.2520918100987322,0.14438972537434303,-0.014563354772278193
6085,3145,1,67107.31810554335,0,1,0.0,325.0,320.4947159477905,326.1566140563219,367.57514167195126,-0.013862412468336935,0.01766611999136289,0.12698969093564672
6086,3145,1,67107.31810554335,0,1,0.0,215.0,320.4947159477905,326.1566140563219,367.57514167195126,0.4906730974315837,0.01766611999136289,0.12698969093564672
6087,3145,1,67107.31810554335,1,2,0.0,500.0,496.6158415556731,488.73323675183394,528.574942593976,-0.006768316888653771,-0.015872640669589863,0.08152035271211275
6088,3145,1,67107.31810554335,2,4,0.0,650.0,678.5543358281684,642.4541187655725,704.7669257007205,0.043929747427951395,-0.053201659994605986,0.09699183975172801
6089,3145,1,67107.31810554335,1,3,0.0,380.0,660.9472804580056,628.1907439975143,662.2776917301861,0.739334948573699,-0.049559983721837085,0.054262098030541266
6090,3145,3,67107.31810554335,3,4,0.0,800.0,1262.5473868328916,1059.1375525141948,1071.002364469375,0.5781842335411145,-0.1611106533030429,0.011202333376826534
6091,3145,1,67107.31810554335,0,1,0.0,230.0,320.4947159477905,326.1566140563219,367.57514167195126,0.3934552867295239,0.01766611999136289,0.12698969093564672
6092,3145,1,67107.31810554335,1,1,0.0,280.0,360.62942339522175,352.73605209770625,389.34018189814594,0.28796222641150626,-0.021887762854183365,0.10377201191303383
6093,3145,1,67107.31810554335,0,1,0.0,280.0,320.4947159477905,326.1566140563219,367.57514167195126,0.1446239855278232,0.01766611999136289,0.12698969093564672
6094,3145,1,67107.31810554335,0,1,0.0,250.0,320.4947159477905,326.1566140563219,367.57514167195126,0.281978863791162,0.01766611999136289,0.12698969093564672
6095,3145,1,67107.31810554335,0,4,0.0,695.0,741.3783168146085,741.4873196852002,784.4422528347002,0.06673139110015615,0.00014702732480767196,0.05793077239370269
6096,3145,2,67107.31810554335,2,4,0.0,700.0,1040.7874915001096,1008.5777906804542,1015.4038182948414,0.48683927357158513,-0.030947432672572613,0.006767973355611828
6097,3145,1,67107.31810554335,1,3,0.0,615.0,660.9472804580056,628.1907439975143,662.2776917301861,0.07471102513496844,-0.049559983721837085,0.054262098030541266
6098,3145,1,67107.31810554335,1,2,0.0,435.0,496.6158415556731,488.73323675183394,528.574942593976,0.14164561277166232,-0.015872640669589863,0.08152035271211275
6099,3145,1,67107.31810554335,0,2,0.0,350.0,480.4697200943995,507.2536787561494,538.2365812815056,0.3727706288411415,0.05574536238514163,0.0610797000059816
6100,3145,1,67107.31810554335,0,1,0.0,160.0,320.4947159477905,326.1566140563219,367.57514167195126,1.0030919746736906,0.01766611999136289,0.12698969093564672
6101,3145,1,67107.31810554335,0,2,0.0,390.0,480.4697200943995,507.2536787561494,538.2365812815056,0.23197364126769107,0.05574536238514163,0.0610797000059816
6102,3145,1,67107.31810554335,2,2,0.0,400.0,547.4725861816142,541.5123613029654,536.1855102193208,0.36868146545403563,-0.010886800598033394,-0.00983698889315712
6103,3145,1,67107.31810554335,1,2,0.0,520.0,496.6158415556731,488.73323675183394,528.574942593976,-0.04496953546985939,-0.015872640669589863,0.08152035271211275
6104,3145,1,67107.31810554335,1,2,0.0,420.0,496.6158415556731,488.73323675183394,528.574942593976,0.18241867037065027,-0.015872640669589863,0.08152035271211275
6105,3145,2,67107.31810554335,2,3,0.0,605.0,876.4642670691126,1003.0167018916466,988.4094138194781,0.4487012678828307,0.14438972537434303,-0.014563354772278193
6106,3145,2,67107.31810554335,5,4,0.0,880.0,1029.237946757288,968.4587760908839,978.5903065511644,0.16958857586055454,-0.059052594065244705,0.01046149894079715
6107,3145,1,67107.31810554335,1,3,0.0,825.0,660.9472804580056,628.1907439975143,662.2776917301861,-0.19885178126302352,-0.049559983721837085,0.054262098030541266
6108,3145,2,67107.31810554335,4,4,0.0,730.0,1073.6330038814087,1011.3514802318834,1021.1496773588307,0.4707301423032996,-0.05801006808133181,0.009688221472420934
6109,3145,1,67107.31810554335,2,4,0.0,580.0,678.5543358281684,642.4541187655725,704.7669257007205,0.16992126866925586,-0.053201659994605986,0.09699183975172801
6110,3145,2,67107.31810554335,2,4,0.0,525.0,1040.7874915001096,1008.5777906804542,1015.4038182948414,0.9824523647621135,-0.030947432672572613,0.006767973355611828
6111,3145,1,67107.31810554335,2,3,0.0,495.0,651.2218194113643,632.595853070591,655.8841397798583,0.31559963517447337,-0.02860156982702022,0.036813846622969444
6112,3145,1,67107.31810554335,0,1,0.0,530.0,320.4947159477905,326.1566140563219,367.57514167195126,-0.39529298877775376,0.01766611999136289,0.12698969093564672
6113,3145,1,67107.31810554335,1,3,0.0,620.0,660.9472804580056,628.1907439975143,662.2776917301861,0.0660440007387187,-0.049559983721837085,0.054262098030541266
6114,3145,1,67107.31810554335,1,2,0.0,370.0,496.6158415556731,488.73323675183394,528.574942593976,0.34220497717749493,-0.015872640669589863,0.08152035271211275
6115,3145,1,67107.31810554335,3,3,0.0,569.0,641.6968609035382,656.3264253345646,669.6482646754107,0.1277624971942675,0.022798248397892035,0.02029758185350407
6116,3145,1,67107.31810554335,1,2,0.0,430.0,496.6158415556731,488.73323675183394,528.574942593976,0.15492056175737934,-0.015872640669589863,0.08152035271211275
6117,3145,2,67107.31810554335,0,3,0.0,200.0,842.0385228306961,887.5592291380269,870.9566027939829,3.2101926141534807,0.05406012322845159,-0.018705936233875904
6118,3145,5,67107.31810554335,0,18,0.0,2307.692307692308,2070.899841269839,1851.0479090354095,1890.4488308913312,-0.10261006878307,-0.10616251344131644,0.021285738561166563
6119,3145,1,67107.31810554335,1,4,0.0,500.0,662.3725127874151,676.1683030750094,737.1294036401506,0.32474502557483015,0.02082784237156588,0.09015669662110536
6120,3145,2,67107.31810554335,1,4,0.0,550.0,960.0840499366327,1081.9558571439065,1060.7997896628433,0.7456073635211504,0.12693868543625694,-0.019553540323641285
6121,3145,1,67107.31810554335,0,1,0.0,295.0,320.4947159477905,326.1566140563219,367.57514167195126,0.08642276592471354,0.01766611999136289,0.12698969093564672
6122,3145,1,67107.31810554335,0,1,0.0,200.0,320.4947159477905,326.1566140563219,367.57514167195126,0.6024735797389524,0.01766611999136289,0.12698969093564672
6123,3145,1,67107.31810554335,0,1,0.0,240.0,320.4947159477905,326.1566140563219,367.57514167195126,0.3353946497824604,0.01766611999136289,0.12698969093564672
6124,3145,1,67107.31810554335,0,1,0.0,170.0,320.4947159477905,326.1566140563219,367.57514167195126,0.8852630349870029,0.01766611999136289,0.12698969093564672
6125,3145,1,67107.31810554335,0,1,0.0,220.0,320.4947159477905,326.1566140563219,367.57514167195126,0.4567941633990477,0.01766611999136289,0.12698969093564672
6126,3145,1,67107.31810554335,0,1,0.0,180.0,320.4947159477905,326.1566140563219,367.57514167195126,0.7805261997099472,0.01766611999136289,0.12698969093564672
6127,3145,1,67107.31810554335,1,2,0.0,530.0,496.6158415556731,488.73323675183394,528.574942593976,-0.06298897819684318,-0.015872640669589863,0.08152035271211275
6128,3145,1,67107.31810554335,1,1,0.0,285.0,360.62942339522175,352.73605209770625,389.34018189814594,0.26536639787797106,-0.021887762854183365,0.10377201191303383
6129,3145,1,67107.31810554335,1,1,0.0,320.0,360.62942339522175,352.73605209770625,389.34018189814594,0.12696694811006798,-0.021887762854183365,0.10377201191303383
6130,3145,1,67107.31810554335,1,1,0.0,430.0,360.62942339522175,352.73605209770625,389.34018189814594,-0.1613269223366936,-0.021887762854183365,0.10377201191303383
6131,3145,4,67107.31810554335,2,3,0.0,650.0,1318.9841947507718,1105.8681677948516,1112.4158734616476,1.0292064534627259,-0.16157587619629474,0.005920873624432464
6132,3145,1,67107.31810554335,1,2,0.0,400.0,496.6158415556731,488.73323675183394,528.574942593976,0.24153960388918277,-0.015872640669589863,0.08152035271211275
6133,3145,1,67107.31810554335,1,3,0.0,520.0,660.9472804580056,628.1907439975143,662.2776917301861,0.2710524624192415,-0.049559983721837085,0.054262098030541266
6134,3145,2,67107.31810554335,1,2,0.0,550.0,606.9641383517741,587.6698915568101,641.4659914150678,0.10357116063958921,-0.03178811658849896,0.09154135787992349
6135,3146,4,72118.91794334045,3,6,0.0,1250.0,1607.5152378917378,1621.8600527065528,1630.6040527065527,0.28601219031339026,0.008923594922576447,0.005391340631029149
6136,3146,1,72118.91794334045,2,2,0.0,725.0,531.4532316969658,533.292536945207,583.9890379273743,-0.26696105972832307,0.003460897664255758,0.09506321103341471
6137,3146,1,72118.91794334045,1,2,0.0,430.0,481.6425894814077,527.314475961589,594.3710853202521,0.1200990453055993,0.09482526561730543,0.12716625925427405
6138,3146,2,72118.91794334045,2,4,0.0,1080.0,1006.0098807152596,1020.1706178331062,1183.6963591656342,-0.068509369708093,0.014076141188373404,0.16029254173175947
6139,3146,2,72118.91794334045,2,3,0.0,895.0,978.1080751871085,988.4094138194781,1108.280658487894,0.09285818456660169,0.010531902244441647,0.12127691520581677
6140,3146,2,72118.91794334045,2,3,0.0,695.0,978.1080751871085,988.4094138194781,1108.280658487894,0.40734974847065974,0.010531902244441647,0.12127691520581677
6141,3146,1,72118.91794334045,1,1,0.0,395.0,352.1617627773738,388.8769682783477,464.86251584859554,-0.10845123347500309,0.1042566495902742,0.195397397553921
6142,3146,1,72118.91794334045,1,2,0.0,450.0,481.6425894814077,527.314475961589,594.3710853202521,0.07031686551423932,0.09482526561730543,0.12716625925427405
6143,3146,1,72118.91794334045,0,2,0.0,520.0,506.5577618108401,538.3641153082133,564.6352661374758,-0.025850458056076775,0.06278919383975486,0.04879810909057766
6144,3146,1,72118.91794334045,1,2,0.0,500.0,481.6425894814077,527.314475961589,594.3710853202521,-0.036714821037184604,0.09482526561730543,0.12716625925427405
6145,3146,1,72118.91794334045,3,3,0.0,650.0,653.8281137356029,667.1646899185542,730.5527565767159,0.005889405747081337,0.020397679302521492,0.09501112336430735
6146,3146,1,72118.91794334045,1,2,0.0,520.0,481.6425894814077,527.314475961589,594.3710853202521,-0.07376425099729289,0.09482526561730543,0.12716625925427405
6147,3146,2,72118.91794334045,2,5,0.0,1550.0,1121.3335183438337,1190.2331843871434,1282.9564799418372,-0.2765590204233331,0.061444400721269665,0.07790347032076528
6148,3146,1,72118.91794334045,1,2,0.0,470.0,481.6425894814077,527.314475961589,594.3710853202521,0.024771466981718504,0.09482526561730543,0.12716625925427405
6149,3146,2,72118.91794334045,1,3,0.0,625.0,827.7658824358557,845.241406189714,955.3720766683346,0.3244254118973691,0.021111674357045605,0.13029493074065257
6150,3146,1,72118.91794334045,0,1,0.0,230.0,324.54307844797086,366.07641415872376,428.715200250631,0.4110568628172646,0.12797480047756227,0.17110849994490024
6151,3146,1,72118.91794334045,0,2,0.0,395.0,506.5577618108401,538.3641153082133,564.6352661374758,0.28242471344516473,0.06278919383975486,0.04879810909057766
6152,3146,1,72118.91794334045,1,2,0.0,460.0,481.6425894814077,527.314475961589,594.3710853202521,0.047049107568277605,0.09482526561730543,0.12716625925427405
6153,3146,1,72118.91794334045,1,1,0.0,295.0,352.1617627773738,388.8769682783477,464.86251584859554,0.19376868738092806,0.1042566495902742,0.195397397553921
6154,3146,2,72118.91794334045,1,3,0.0,620.0,827.7658824358557,845.241406189714,955.3720766683346,0.33510626199331567,0.021111674357045605,0.13029493074065257
6155,3146,1,72118.91794334045,1,3,0.0,450.0,616.4006913174547,656.5798255379613,715.3217582554868,0.36977931403878833,0.06518346716099595,0.08946655141192615
6156,3146,1,72118.91794334045,1,2,0.0,600.0,481.6425894814077,527.314475961589,594.3710853202521,-0.1972623508643205,0.09482526561730543,0.12716625925427405
6157,3146,2,72118.91794334045,2,3,0.0,700.0,978.1080751871085,988.4094138194781,1108.280658487894,0.3972972502672979,0.010531902244441647,0.12127691520581677
6158,3146,2,72118.91794334045,4,4,0.0,595.0,1011.0431703010735,1022.7507920311953,1168.0045191911133,0.6992322189934008,0.011579744638040958,0.14202260051194138
6159,3146,1,72118.91794334045,1,1,0.0,350.0,352.1617627773738,388.8769682783477,464.86251584859554,0.006176465078210802,0.1042566495902742,0.195397397553921
6160,3146,1,72118.91794334045,1,1,0.0,380.0,352.1617627773738,388.8769682783477,464.86251584859554,-0.0732585190069111,0.1042566495902742,0.195397397553921
6161,3146,2,72118.91794334045,1,2,0.0,500.0,577.4736907254494,639.2623589364355,748.5308812180563,0.15494738145089879,0.10699823940613516,0.1709290727885416
6162,3146,1,72118.91794334045,1,4,0.0,550.0,675.569486677956,735.7446035338241,799.2336225543353,0.2283081575962836,0.08907317166110205,0.08629219802030444
6163,3146,1,72118.91794334045,2,2,0.0,490.0,531.4532316969658,533.292536945207,583.9890379273743,0.084598432034624,0.003460897664255758,0.09506321103341471
6164,3146,1,72118.91794334045,1,2,0.0,410.0,481.6425894814077,527.314475961589,594.3710853202521,0.17473802312538464,0.09482526561730543,0.12716625925427405
6165,3146,1,72118.91794334045,0,2,0.0,550.0,506.5577618108401,538.3641153082133,564.6352661374758,-0.0789858876166544,0.06278919383975486,0.04879810909057766
6166,3146,1,72118.91794334045,1,2,0.0,390.0,481.6425894814077,527.314475961589,594.3710853202521,0.23498099867027614,0.09482526561730543,0.12716625925427405
6167,3146,1,72118.91794334045,1,2,0.0,395.0,481.6425894814077,527.314475961589,594.3710853202521,0.21934832780103214,0.09482526561730543,0.12716625925427405
6168,3146,1,72118.91794334045,1,1,0.0,440.0,352.1617627773738,388.8769682783477,464.86251584859554,-0.1996323573241505,0.1042566495902742,0.195397397553921
6169,3146,1,72118.91794334045,1,1,0.0,290.0,352.1617627773738,388.8769682783477,464.86251584859554,0.2143509061288751,0.1042566495902742,0.195397397553921
6170,3146,1,72118.91794334045,2,3,0.0,500.0,631.1840494081372,652.246517403954,732.7411434454281,0.2623680988162744,0.033369772280473796,0.12341135428649826
6171,3146,2,72118.91794334045,2,3,0.0,1100.0,978.1080751871085,988.4094138194781,1108.280658487894,-0.11081084073899226,0.010531902244441647,0.12127691520581677
6172,3146,3,72118.91794334045,3,4,0.0,960.0,1061.195084906832,1075.2202480672586,1093.5677480672587,0.10541154677795012,0.013216385337534631,0.017063945766442063
6173,3146,1,72118.91794334045,1,1,0.0,375.0,352.1617627773738,388.8769682783477,464.86251584859554,-0.060901965927003254,0.1042566495902742,0.195397397553921
6174,3146,1,72118.91794334045,3,3,0.0,580.0,653.8281137356029,667.1646899185542,730.5527565767159,0.1272898512682808,0.020397679302521492,0.09501112336430735
6175,3146,2,72118.91794334045,2,5,0.0,1050.0,1121.3335183438337,1190.2331843871434,1282.9564799418372,0.06793668413698448,0.061444400721269665,0.07790347032076528
6176,3146,2,72118.91794334045,2,2,0.0,670.0,703.2254251819716,725.029161815904,765.5270907097914,0.04959018683876352,0.031005330372249187,0.05585696552185094
6177,3146,2,72118.91794334045,2,4,0.0,1500.0,1006.0098807152596,1020.1706178331062,1183.6963591656342,-0.32932674618982694,0.014076141188373404,0.16029254173175947
6178,3146,1,72118.91794334045,1,1,0.0,300.0,352.1617627773738,388.8769682783477,464.86251584859554,0.17387254259124593,0.1042566495902742,0.195397397553921
6179,3146,1,72118.91794334045,1,1,0.0,270.0,352.1617627773738,388.8769682783477,464.86251584859554,0.3043028251013844,0.1042566495902742,0.195397397553921
6180,3146,2,72118.91794334045,5,3,0.0,750.0,943.5577806128438,943.2435748874276,1049.6529261747069,0.258077040817125,-0.00033300104336174847,0.11281216657105647
6181,3146,1,72118.91794334045,1,2,0.0,575.0,481.6425894814077,527.314475961589,594.3710853202521,-0.1623607139453779,0.09482526561730543,0.12716625925427405
6182,3146,2,72118.91794334045,1,2,0.0,550.0,577.4736907254494,639.2623589364355,748.5308812180563,0.049952164955362525,0.10699823940613516,0.1709290727885416
6183,3146,1,72118.91794334045,1,3,0.0,525.0,616.4006913174547,656.5798255379613,715.3217582554868,0.17409655489039,0.06518346716099595,0.08946655141192615
6184,3146,2,72118.91794334045,2,4,0.0,995.0,1006.0098807152596,1020.1706178331062,1183.6963591656342,0.011065206749004578,0.014076141188373404,0.16029254173175947
6185,3146,1,72118.91794334045,1,3,0.0,483.0,616.4006913174547,656.5798255379613,715.3217582554868,0.27619190748955436,0.06518346716099595,0.08946655141192615
6186,3146,1,72118.91794334045,1,1,0.0,335.0,352.1617627773738,388.8769682783477,464.86251584859554,0.05122914261902621,0.1042566495902742,0.195397397553921
6187,3146,2,72118.91794334045,0,5,0.0,635.0,1061.921065714836,1093.025062889977,1149.812047080851,0.6723166389210016,0.02929030996687436,0.05195396347154945
6188,3146,2,72118.91794334045,2,4,0.0,760.0,1006.0098807152596,1020.1706178331062,1183.6963591656342,0.3236972114674468,0.014076141188373404,0.16029254173175947
6189,3146,2,72118.91794334045,1,4,0.0,750.0,1051.356617725917,1062.5757618850655,1149.8618174083736,0.40180882363455594,0.010671111942411627,0.08214572424318994
6190,3146,2,72118.91794334045,2,4,0.0,720.0,1006.0098807152596,1020.1706178331062,1183.6963591656342,0.3972359454378605,0.014076141188373404,0.16029254173175947
6191,3146,2,72118.91794334045,2,3,0.0,760.0,978.1080751871085,988.4094138194781,1108.280658487894,0.2869843094567217,0.010531902244441647,0.12127691520581677
6192,3146,2,72118.91794334045,1,4,0.0,600.0,1051.356617725917,1062.5757618850655,1149.8618174083736,0.752261029543195,0.010671111942411627,0.08214572424318994
6193,3146,1,72118.91794334045,3,4,0.0,625.0,693.6196409884476,735.8804067094491,824.6821475380239,0.10979142558151615,0.06092786770106085,0.12067414761816968
6194,3146,2,72118.91794334045,2,4,0.0,730.0,1006.0098807152596,1020.1706178331062,1183.6963591656342,0.3780957270072049,0.014076141188373404,0.16029254173175947
6195,3146,1,72118.91794334045,1,2,0.0,380.0,481.6425894814077,527.314475961589,594.3710853202521,0.2674804986352834,0.09482526561730543,0.12716625925427405
6196,3146,1,72118.91794334045,1,3,0.0,495.0,616.4006913174547,656.5798255379613,715.3217582554868,0.2452539218534439,0.06518346716099595,0.08946655141192615
6197,3146,3,72118.91794334045,1,3,0.0,699.0,935.4721518653274,1158.1170575519013,1194.9080352631881,0.3383006464453897,0.2380027083036314,0.031767926628295966
6198,3146,2,72118.91794334045,5,5,0.0,640.0,906.0651966415877,958.3667998531909,1050.5052798732936,0.4157268697524808,0.05772388499797118,0.09614114348933743
6199,3146,3,72118.91794334045,2,4,0.0,950.0,1092.991945695897,1104.304097793312,1126.9328843430196,0.1505178375746283,0.010349712220626387,0.020491444879110664
6200,3146,2,72118.91794334045,1,2,0.0,1043.0,577.4736907254494,639.2623589364355,748.5308812180563,-0.4463339494482748,0.10699823940613516,0.1709290727885416
6201,3146,2,72118.91794334045,2,5,0.0,840.0,1121.3335183438337,1190.2331843871434,1282.9564799418372,0.3349208551712306,0.061444400721269665,0.07790347032076528
6202,3146,1,72118.91794334045,1,1,0.0,245.0,352.1617627773738,388.8769682783477,464.86251584859554,0.43739495011172974,0.1042566495902742,0.195397397553921
6203,3146,2,72118.91794334045,2,4,0.0,940.0,1006.0098807152596,1020.1706178331062,1183.6963591656342,0.0702232773566591,0.014076141188373404,0.16029254173175947
6204,3146,3,72118.91794334045,2,5,0.0,1350.0,1125.2498247617282,1146.4307506876542,1166.2455840209875,-0.16648161128760874,0.018823309686283256,0.0172839339152827
6205,3146,3,72118.91794334045,2,5,0.0,930.0,1125.2498247617282,1146.4307506876542,1166.2455840209875,0.20994604813089052,0.018823309686283256,0.0172839339152827
6206,3146,1,72118.91794334045,1,1,0.0,320.0,352.1617627773738,388.8769682783477,464.86251584859554,0.10050550867929306,0.1042566495902742,0.195397397553921
6207,3146,1,72118.91794334045,2,3,0.0,680.0,631.1840494081372,652.246517403954,732.7411434454281,-0.07178816263509237,0.033369772280473796,0.12341135428649826
6208,3146,2,72118.91794334045,1,4,0.0,950.0,1051.356617725917,1062.5757618850655,1149.8618174083736,0.10669117655359682,0.010671111942411627,0.08214572424318994
6209,3146,1,72118.91794334045,3,4,0.0,500.0,693.6196409884476,735.8804067094491,824.6821475380239,0.3872392819768952,0.06092786770106085,0.12067414761816968
6210,3147,1,67764.3142372185,1,2,0.0,550.0,490.5600406551362,484.94311382696577,542.0240441381488,-0.10807265335429778,-0.01145002927810655,0.11770644573282942
6211,3147,2,67764.3142372185,3,3,0.0,625.0,822.4474509252375,998.7108931656796,989.3815872845679,0.31591592148038,0.2143157499511357,-0.009341347876501097
6212,3147,1,67764.3142372185,2,2,0.0,380.0,532.3752756511061,538.7351504147753,554.9747445845436,0.4009875675029108,0.01194622488035511,0.03014392908512723
6213,3147,2,67764.3142372185,2,3,0.0,670.0,874.2981089058177,999.1951862971047,1008.541294171286,0.30492255060569806,0.14285410904936696,0.009353635808451905
6214,3147,1,67764.3142372185,2,3,0.0,700.0,635.4006631598138,630.8402681199809,650.6662888775553,-0.09228476691455172,-0.007177195908411994,0.03142795690049962
6215,3147,1,67764.3142372185,0,2,0.0,450.0,471.4460629104504,503.40101087317504,559.6032600406364,0.04765791757877865,0.06778070807390406,0.11164508603186094
6216,3147,1,67764.3142372185,1,2,0.0,525.0,490.5600406551362,484.94311382696577,542.0240441381488,-0.06559992256164529,-0.01145002927810655,0.11770644573282942
6217,3147,2,67764.3142372185,1,4,0.0,770.0,949.7775071418031,1076.0838682276503,1058.8868804618064,0.23347728200234166,0.13298520983713877,-0.015981085000528802
6218,3147,1,67764.3142372185,3,3,0.0,495.0,626.5680405105733,655.1028489309632,669.6612491414432,0.26579402123348134,0.04554143616571585,0.022223075711298355
6219,3147,2,67764.3142372185,3,4,0.0,820.0,1020.136822178433,1004.5806877947825,1005.9197161421661,0.24406929533955246,-0.015249066640327144,0.0013329226448926834
6220,3147,1,67764.3142372185,1,2,0.0,390.0,490.5600406551362,484.94311382696577,542.0240441381488,0.2578462580900929,-0.01145002927810655,0.11770644573282942
6221,3147,2,67764.3142372185,2,3,0.0,590.0,874.2981089058177,999.1951862971047,1008.541294171286,0.4818612015352842,0.14285410904936696,0.009353635808451905
6222,3147,1,67764.3142372185,1,2,0.0,490.0,490.5600406551362,484.94311382696577,542.0240441381488,0.0011429401125228975,-0.01145002927810655,0.11770644573282942
6223,3147,3,67764.3142372185,2,5,0.0,750.0,1326.4317130012778,1093.4018809722866,1180.3185398033004,0.7685756173350371,-0.17568174052603244,0.07949196022392503
6224,3147,1,67764.3142372185,0,3,0.0,400.0,616.9213240269452,633.2191787428212,627.1120841931768,0.5423033100673629,0.0264180440538058,-0.009644519235455453
6225,3147,3,67764.3142372185,1,4,0.0,1000.0,1128.9074573457626,1033.6076093420056,1215.468209402764,0.12890745734576262,-0.08441776815596719,0.17594742764764545
6226,3147,1,67764.3142372185,1,2,0.0,370.0,490.5600406551362,484.94311382696577,542.0240441381488,0.32583794771658436,-0.01145002927810655,0.11770644573282942
6227,3147,2,67764.3142372185,2,4,0.0,1000.0,1027.606309812842,1014.5459883053236,1017.4186566849914,0.02760630981284203,-0.012709460211369386,0.0028314816802600565
6228,3147,1,67764.3142372185,2,3,0.0,480.0,635.4006631598138,630.8402681199809,650.6662888775553,0.3237513815829454,-0.007177195908411994,0.03142795690049962
6229,3147,1,67764.3142372185,1,2,0.0,375.0,490.5600406551362,484.94311382696577,542.0240441381488,0.30816010841369657,-0.01145002927810655,0.11770644573282942
6230,3147,2,67764.3142372185,2,4,0.0,800.0,1027.606309812842,1014.5459883053236,1017.4186566849914,0.28450788726605253,-0.012709460211369386,0.0028314816802600565
6231,3147,1,67764.3142372185,2,3,0.0,500.0,635.4006631598138,630.8402681199809,650.6662888775553,0.2708013263196276,-0.007177195908411994,0.03142795690049962
6232,3147,3,67764.3142372185,2,5,0.0,845.0,1326.4317130012778,1093.4018809722866,1180.3185398033004,0.5697416721908612,-0.17568174052603244,0.07949196022392503
6233,3147,2,67764.3142372185,2,3,0.0,680.0,874.2981089058177,999.1951862971047,1008.541294171286,0.2857325130967907,0.14285410904936696,0.009353635808451905
6234,3147,2,67764.3142372185,1,2,0.0,445.0,613.8261348303779,586.8191851988685,653.2790834793853,0.3793845726525346,-0.043997718733452776,0.11325447421763168
6235,3147,2,67764.3142372185,2,4,0.0,720.0,1027.606309812842,1014.5459883053236,1017.4186566849914,0.4272309858511695,-0.012709460211369386,0.0028314816802600565
6236,3147,1,67764.3142372185,1,3,0.0,495.0,642.2947063384585,633.4214682639289,647.4929195192597,0.2975650633100171,-0.013814901457172856,0.022214989482275637
6237,3147,3,67764.3142372185,1,3,0.0,820.0,943.6411112760302,905.8885658086826,1309.8888719727051,0.150781843019549,-0.0400073131789447,0.44597130531543167
6238,3147,3,67764.3142372185,2,3,0.0,640.0,1322.5223068390517,1088.4502069049854,1191.3945422973188,1.0664411044360183,-0.17698915074901067,0.09457881925996067
6239,3147,1,67764.3142372185,1,3,0.0,430.0,642.2947063384585,633.4214682639289,647.4929195192597,0.49370861939176386,-0.013814901457172856,0.022214989482275637
6240,3148,1,55102.61064853297,3,3,2.0,490.0,470.9185990243494,470.4518165984695,473.5441703087861,-0.03894163464418486,-0.0009912167980771624,0.006573157125155458
6241,3148,1,55102.61064853297,1,2,2.0,350.0,416.67616171427585,419.1633949163381,420.0733617376351,0.1905033191836453,0.005969223657598685,0.002170911945873958
6242,3148,3,55102.61064853297,2,4,2.0,680.0,764.2688825253816,762.4129509179065,765.0978000172495,0.12392482724320827,-0.0024283752091836127,0.0035215155987454476
6243,3148,2,55102.61064853297,2,3,2.0,665.0,530.2427037697731,527.5900727357662,532.3748023215384,-0.20264255072214568,-0.005002673332698432,0.009069028840822299
6244,3148,2,55102.61064853297,2,4,2.0,650.0,613.9133164121723,596.9614449343427,603.5021548621532,-0.05551797475050412,-0.027612809536205582,0.01095667062473346
6245,3148,1,55102.61064853297,2,2,2.0,440.0,432.4644968859107,434.5653196387246,437.1195094848682,-0.017126143441112032,0.004857792415195889,0.00587757405093221
6246,3148,2,55102.61064853297,2,3,2.0,495.0,530.2427037697731,527.5900727357662,532.3748023215384,0.07119738135307703,-0.005002673332698432,0.009069028840822299
6247,3148,2,55102.61064853297,1,4,2.0,850.0,577.8680753767222,569.8651685554383,579.2884514660414,-0.3201552054391503,-0.01384902049843583,0.01653598680981022
6248,3148,1,55102.61064853297,1,3,2.0,550.0,469.12792356495135,476.0032912955478,479.5548902139336,-0.14704013897281573,0.014655635244113854,0.0074612906745232
6249,3148,1,55102.61064853297,1,2,2.0,385.0,416.67616171427585,419.1633949163381,420.0733617376351,0.0822757447124048,0.005969223657598685,0.002170911945873958
6250,3148,1,55102.61064853297,4,3,2.0,570.0,478.1360221062496,476.78686039299043,479.2502667348859,-0.16116487349780775,-0.00282171108404659,0.0051666825295164235
6251,3148,2,55102.61064853297,5,3,2.0,420.0,505.5732630106456,504.5251020679635,509.30866836814636,0.2037458643110609,-0.0020732127653278055,0.009481324676563862
6252,3148,1,55102.61064853297,2,3,2.0,450.0,469.9459397384812,469.3740321637435,469.8087348810472,0.04432431052995816,-0.0012169646046009852,0.0009261328652967736
