,Postcode,Baths,Bedrooms,Parking,Weekly Rental Price,Income
6461,3150,2,3,1,525.0,51802.92486949525
6462,3150,2,4,2,490.0,51802.92486949525
6463,3150,2,4,2,550.0,51802.92486949525
6464,3150,2,1,0,150.0,51802.92486949525
6465,3150,2,3,2,430.0,51802.92486949525
6466,3150,2,2,1,650.0,51802.92486949525
6467,3150,1,3,0,450.0,51802.92486949525
6468,3150,1,3,1,500.0,51802.92486949525
6469,3150,2,2,1,500.0,51802.92486949525
6470,3150,3,4,3,850.0,51802.92486949525
6471,3150,1,3,1,470.0,51802.92486949525
6472,3150,2,3,2,610.0,51802.92486949525
6473,3150,1,2,1,400.0,51802.92486949525
6474,3150,2,4,1,750.0,51802.92486949525
6475,3150,2,4,4,550.0,51802.92486949525
6476,3150,3,3,2,650.0,51802.92486949525
6477,3150,1,3,1,440.0,51802.92486949525
6478,3150,2,5,2,680.0,51802.92486949525
6479,3150,2,3,2,580.0,51802.92486949525
6480,3150,2,4,2,560.0,51802.92486949525
6481,3150,3,4,2,720.0,51802.92486949525
6482,3150,1,3,2,480.0,51802.92486949525
6483,3150,2,2,1,550.0,51802.92486949525
6484,3151,2,3,2,475.0,47494.54494104493
6485,3151,2,3,0,450.0,47494.54494104493
6486,3151,1,2,1,380.0,47494.54494104493
6487,3151,2,4,2,695.0,47494.54494104493
6488,3151,1,2,1,600.0,47494.54494104493
6489,3151,1,3,2,480.0,47494.54494104493
6490,3151,1,3,4,540.0,47494.54494104493
6491,3151,1,2,0,390.0,47494.54494104493
6492,3151,1,3,1,435.0,47494.54494104493
6493,3151,3,4,1,800.0,47494.54494104493
6494,3151,1,3,2,500.0,47494.54494104493
6495,3151,1,3,1,470.0,47494.54494104493
6496,3151,3,4,2,670.0,47494.54494104493
6497,3151,1,3,1,440.0,47494.54494104493
6498,3151,1,3,1,500.0,47494.54494104493
6499,3151,1,3,0,440.0,47494.54494104493
6500,3151,2,4,1,495.0,47494.54494104493
6501,3151,2,3,2,500.0,47494.54494104493
6502,3151,1,0,1,150.0,47494.54494104493
6503,3151,1,3,1,650.0,47494.54494104493
6504,3151,1,3,0,400.0,47494.54494104493
6505,3151,2,4,2,600.0,47494.54494104493
6506,3151,2,4,1,640.0,47494.54494104493
6507,3151,1,4,1,460.0,47494.54494104493
6508,3151,2,4,3,490.0,47494.54494104493
6509,3151,2,5,2,575.0,47494.54494104493
6510,3151,1,0,0,300.0,47494.54494104493
6511,3152,1,1,1,370.0,53418.00465772783
6512,3152,2,3,2,440.0,53418.00465772783
6513,3152,1,3,2,500.0,53418.00465772783
6514,3152,2,4,1,490.0,53418.00465772783
6515,3152,3,5,3,575.0,53418.00465772783
6516,3152,2,3,2,550.0,53418.00465772783
6517,3152,1,3,2,430.0,53418.00465772783
6518,3152,1,3,2,470.0,53418.00465772783
6519,3152,2,3,2,500.0,53418.00465772783
6520,3152,2,3,1,580.0,53418.00465772783
6521,3152,1,3,4,430.0,53418.00465772783
6522,3152,2,4,2,505.0,53418.00465772783
6523,3152,3,4,2,650.0,53418.00465772783
6524,3152,2,2,1,430.0,53418.00465772783
6525,3152,1,3,1,450.0,53418.00465772783
6526,3152,1,3,2,450.0,53418.00465772783
6527,3152,2,3,2,460.0,53418.00465772783
6528,3152,2,3,2,540.0,53418.00465772783
6529,3152,2,4,2,780.0,53418.00465772783
6530,3152,2,3,1,620.0,53418.00465772783
6531,3152,2,4,2,630.0,53418.00465772783
6532,3152,1,3,1,500.0,53418.00465772783
6533,3152,1,1,1,360.0,53418.00465772783
6534,3152,2,4,2,650.0,53418.00465772783
6535,3152,2,4,2,700.0,53418.00465772783
6536,3152,4,4,2,590.0,53418.00465772783
6537,3152,2,4,2,520.0,53418.00465772783
6538,3152,1,3,1,460.0,53418.00465772783
6539,3152,3,5,2,760.0,53418.00465772783
6540,3152,1,3,6,450.0,53418.00465772783
6541,3152,1,3,2,420.0,53418.00465772783
6542,3152,2,3,5,470.0,53418.00465772783
6543,3152,5,6,2,750.0,53418.00465772783
6544,3152,2,4,2,510.0,53418.00465772783
6545,3152,2,2,1,410.0,53418.00465772783
6546,3152,2,4,1,520.0,53418.00465772783
6547,3152,2,3,2,450.0,53418.00465772783
6548,3152,2,3,2,475.0,53418.00465772783
6549,3152,3,4,2,560.0,53418.00465772783
6550,3152,1,3,2,460.0,53418.00465772783
6551,3152,2,4,1,740.0,53418.00465772783
6552,3153,1,3,3,430.0,54508.096166463576
6553,3153,1,3,2,430.0,54508.096166463576
6554,3153,2,5,2,600.0,54508.096166463576
6555,3153,1,3,1,480.0,54508.096166463576
6556,3153,2,3,2,480.0,54508.096166463576
6557,3153,1,2,1,415.0,54508.096166463576
6558,3153,1,3,2,450.0,54508.096166463576
6559,3153,2,3,2,500.0,54508.096166463576
6560,3153,1,3,2,520.0,54508.096166463576
6561,3153,2,3,1,400.0,54508.096166463576
6562,3153,2,3,2,475.0,54508.096166463576
6563,3153,1,2,2,400.0,54508.096166463576
6564,3153,2,2,1,480.0,54508.096166463576
6565,3153,1,2,1,390.0,54508.096166463576
6566,3153,1,3,1,360.0,54508.096166463576
6567,3153,1,3,1,370.0,54508.096166463576
6568,3153,1,3,2,395.0,54508.096166463576
6569,3154,1,3,0,450.0,58148.30826669686
6570,3155,1,2,1,370.0,57320.00534581005
6571,3155,2,3,1,550.0,57320.00534581005
6572,3155,1,1,1,310.0,57320.00534581005
6573,3155,2,3,1,475.0,57320.00534581005
6574,3155,2,3,2,425.0,57320.00534581005
6575,3155,1,3,0,425.0,57320.00534581005
6576,3155,1,3,1,415.0,57320.00534581005
6577,3155,1,2,1,400.0,57320.00534581005
6578,3155,1,3,1,380.0,57320.00534581005
6579,3155,1,3,1,500.0,57320.00534581005
6580,3155,2,4,1,450.0,57320.00534581005
6581,3155,1,2,1,410.0,57320.00534581005
6582,3155,1,3,4,460.0,57320.00534581005
6583,3155,2,3,2,450.0,57320.00534581005
6584,3155,2,2,1,400.0,57320.00534581005
6585,3155,1,6,2,470.0,57320.00534581005
6586,3155,2,3,2,460.0,57320.00534581005
6587,3155,1,0,0,280.0,57320.00534581005
6588,3155,2,4,2,580.0,57320.00534581005
6589,3155,2,4,4,560.0,57320.00534581005
6590,3155,1,3,2,425.0,57320.00534581005
6591,3155,1,3,3,430.0,57320.00534581005
6592,3155,2,4,2,480.0,57320.00534581005
6593,3155,1,2,2,350.0,57320.00534581005
6594,3155,2,4,2,530.0,57320.00534581005
6595,3155,1,1,0,250.0,57320.00534581005
6596,3156,1,3,2,440.0,55955.43599644041
6597,3156,1,3,1,430.0,55955.43599644041
6598,3156,1,4,2,510.0,55955.43599644041
6599,3156,1,4,2,450.0,55955.43599644041
6600,3156,2,4,2,610.0,55955.43599644041
6601,3156,1,3,2,400.0,55955.43599644041
6602,3156,1,2,1,420.0,55955.43599644041
6603,3156,2,3,2,470.0,55955.43599644041
6604,3156,2,3,0,540.0,55955.43599644041
6605,3156,2,3,2,475.0,55955.43599644041
6606,3156,1,4,2,480.0,55955.43599644041
6607,3156,1,3,2,480.0,55955.43599644041
6608,3156,2,4,2,520.0,55955.43599644041
6609,3156,1,2,0,400.0,55955.43599644041
6610,3156,3,5,2,575.0,55955.43599644041
6611,3156,1,3,1,530.0,55955.43599644041
6612,3156,1,3,2,450.0,55955.43599644041
6613,3156,2,4,5,600.0,55955.43599644041
6614,3156,2,3,1,460.0,55955.43599644041
6615,3156,1,3,1,450.0,55955.43599644041
6616,3156,2,3,2,495.0,55955.43599644041
6617,3156,2,4,0,520.0,55955.43599644041
6618,3156,2,4,2,695.0,55955.43599644041
6619,3156,2,3,1,560.0,55955.43599644041
6620,3158,2,4,2,660.0,57434.42761723136
6621,3158,2,4,2,530.0,57434.42761723136
6622,3161,1,2,2,550.0,57138.79158276732
6623,3161,2,3,1,695.0,57138.79158276732
6624,3161,1,3,1,600.0,57138.79158276732
6625,3161,1,2,1,450.0,57138.79158276732
6626,3161,1,2,1,550.0,57138.79158276732
6627,3161,3,4,2,950.0,57138.79158276732
6628,3161,1,2,1,570.0,57138.79158276732
6629,3161,1,2,1,440.0,57138.79158276732
6630,3161,2,2,1,600.0,57138.79158276732
6631,3161,1,1,1,395.0,57138.79158276732
6632,3161,1,2,1,500.0,57138.79158276732
6633,3161,1,1,1,300.0,57138.79158276732
6634,3161,1,2,0,380.0,57138.79158276732
6635,3161,1,1,1,275.0,57138.79158276732
6636,3161,1,1,1,480.0,57138.79158276732
6637,3161,1,3,2,570.0,57138.79158276732
6638,3161,1,2,1,425.0,57138.79158276732
6639,3161,2,2,1,530.0,57138.79158276732
6640,3161,2,3,2,730.0,57138.79158276732
6641,3161,3,5,2,750.0,57138.79158276732
6642,3161,1,3,1,690.0,57138.79158276732
6643,3161,1,2,1,600.0,57138.79158276732
6644,3161,1,2,1,475.0,57138.79158276732
6645,3161,2,3,2,720.0,57138.79158276732
6646,3161,2,3,2,895.0,57138.79158276732
6647,3161,2,3,2,800.0,57138.79158276732
6648,3161,2,3,2,850.0,57138.79158276732
6649,3161,1,2,2,530.0,57138.79158276732
6650,3161,1,1,1,340.0,57138.79158276732
6651,3161,1,2,1,360.0,57138.79158276732
6652,3161,2,3,2,1150.0,57138.79158276732
6653,3161,1,2,1,420.0,57138.79158276732
6654,3161,2,3,2,650.0,57138.79158276732
6655,3161,1,1,1,400.0,57138.79158276732
6656,3161,2,2,1,450.0,57138.79158276732
6657,3161,2,4,2,1200.0,57138.79158276732
6658,3161,1,1,2,420.0,57138.79158276732
6659,3161,3,4,3,1250.0,57138.79158276732
6660,3161,1,1,1,390.0,57138.79158276732
6661,3161,1,1,1,450.0,57138.79158276732
6662,3161,1,2,1,400.0,57138.79158276732
6663,3161,1,1,1,270.0,57138.79158276732
6664,3161,1,1,1,380.0,57138.79158276732
6665,3161,1,3,1,595.0,57138.79158276732
6666,3161,2,3,3,900.0,57138.79158276732
6667,3161,2,2,1,525.0,57138.79158276732
6668,3161,1,1,1,375.0,57138.79158276732
6669,3161,1,2,1,520.0,57138.79158276732
6670,3161,1,4,2,670.0,57138.79158276732
6671,3161,1,1,0,140.0,57138.79158276732
6672,3161,2,1,0,200.0,57138.79158276732
6673,3161,1,1,0,350.0,57138.79158276732
6674,3161,1,2,0,470.0,57138.79158276732
6675,3161,2,3,2,1100.0,57138.79158276732
6676,3161,2,3,1,995.0,57138.79158276732
6677,3161,1,2,1,470.0,57138.79158276732
6678,3161,1,2,2,470.0,57138.79158276732
6679,3161,1,2,0,590.0,57138.79158276732
6680,3161,1,1,0,480.0,57138.79158276732
6681,3161,1,1,0,250.0,57138.79158276732
6682,3161,1,1,2,450.0,57138.79158276732
6683,3161,1,2,1,855.0,57138.79158276732
6684,3161,1,2,2,490.0,57138.79158276732
6685,3161,1,3,1,630.0,57138.79158276732
6686,3161,1,1,0,765.0,57138.79158276732
6687,3161,1,2,1,350.0,57138.79158276732
6688,3161,1,2,1,430.0,57138.79158276732
6689,3161,2,3,1,550.0,57138.79158276732
6690,3161,2,5,2,830.0,57138.79158276732
6691,3162,1,2,2,695.0,56707.90782935552
6692,3162,2,4,2,900.0,56707.90782935552
6693,3162,1,1,1,360.0,56707.90782935552
6694,3162,2,2,1,450.0,56707.90782935552
6695,3162,1,2,1,450.0,56707.90782935552
6696,3162,1,2,1,430.0,56707.90782935552
6697,3162,1,2,3,450.0,56707.90782935552
6698,3162,1,1,1,320.0,56707.90782935552
6699,3162,1,3,0,525.0,56707.90782935552
6700,3162,2,2,1,495.0,56707.90782935552
6701,3162,2,4,2,695.0,56707.90782935552
6702,3162,1,2,2,700.0,56707.90782935552
6703,3162,1,2,2,650.0,56707.90782935552
6704,3162,1,2,1,460.0,56707.90782935552
6705,3162,1,3,3,750.0,56707.90782935552
6706,3162,2,3,2,900.0,56707.90782935552
6707,3162,1,2,2,520.0,56707.90782935552
6708,3162,1,3,2,620.0,56707.90782935552
6709,3162,3,4,2,1250.0,56707.90782935552
6710,3162,2,2,1,530.0,56707.90782935552
6711,3162,1,2,1,495.0,56707.90782935552
6712,3162,1,1,1,300.0,56707.90782935552
6713,3162,1,1,1,420.0,56707.90782935552
6714,3162,2,2,1,515.0,56707.90782935552
6715,3162,2,3,2,660.0,56707.90782935552
6716,3162,2,4,2,820.0,56707.90782935552
6717,3162,1,2,1,385.0,56707.90782935552
6718,3162,1,1,0,280.0,56707.90782935552
6719,3162,1,2,1,470.0,56707.90782935552
6720,3162,2,2,1,550.0,56707.90782935552
6721,3162,1,3,1,575.0,56707.90782935552
6722,3162,1,2,1,485.0,56707.90782935552
6723,3162,1,2,1,620.0,56707.90782935552
6724,3162,1,2,1,410.0,56707.90782935552
6725,3162,1,2,0,340.0,56707.90782935552
6726,3162,2,3,2,750.0,56707.90782935552
6727,3162,1,2,2,530.0,56707.90782935552
6728,3162,3,5,1,930.0,56707.90782935552
6729,3162,4,4,4,2100.0,56707.90782935552
6730,3162,2,4,2,1195.0,56707.90782935552
6731,3162,1,2,2,560.0,56707.90782935552
6732,3162,3,4,1,1350.0,56707.90782935552
6733,3162,2,2,1,525.0,56707.90782935552
6734,3162,2,4,2,950.0,56707.90782935552
6735,3162,1,2,1,330.0,56707.90782935552
6736,3162,0,0,0,730.7692307692307,56707.90782935552
6737,3162,1,2,1,540.0,56707.90782935552
6738,3162,1,2,1,440.0,56707.90782935552
6739,3162,1,3,2,550.0,56707.90782935552
6740,3162,1,2,1,500.0,56707.90782935552
6741,3162,1,2,1,510.0,56707.90782935552
6742,3162,2,3,1,720.0,56707.90782935552
6743,3162,2,5,5,1250.0,56707.90782935552
6744,3162,1,3,1,550.0,56707.90782935552
6745,3162,1,3,1,500.0,56707.90782935552
6746,3162,1,3,1,510.0,56707.90782935552
6747,3162,1,2,2,425.0,56707.90782935552
6748,3162,1,2,1,375.0,56707.90782935552
6749,3162,1,2,1,550.0,56707.90782935552
6750,3163,1,2,1,430.0,69479.93566700864
6751,3163,1,2,1,320.0,69479.93566700864
6752,3163,1,1,1,350.0,69479.93566700864
6753,3163,1,2,1,360.0,69479.93566700864
6754,3163,1,2,1,475.0,69479.93566700864
6755,3163,1,3,1,550.0,69479.93566700864
6756,3163,1,2,1,530.0,69479.93566700864
6757,3163,1,1,1,320.0,69479.93566700864
6758,3163,1,2,1,495.0,69479.93566700864
6759,3163,1,4,2,995.0,69479.93566700864
6760,3163,1,2,1,420.0,69479.93566700864
6761,3163,1,1,1,250.0,69479.93566700864
6762,3163,2,2,1,480.0,69479.93566700864
6763,3163,1,1,1,310.0,69479.93566700864
6764,3163,2,2,1,450.0,69479.93566700864
6765,3163,2,3,2,560.0,69479.93566700864
6766,3163,1,2,1,350.0,69479.93566700864
6767,3163,3,4,1,900.0,69479.93566700864
6768,3163,1,2,1,375.0,69479.93566700864
6769,3163,2,2,1,495.0,69479.93566700864
6770,3163,1,1,1,400.0,69479.93566700864
6771,3163,1,1,1,300.0,69479.93566700864
6772,3163,1,1,1,295.0,69479.93566700864
6773,3163,1,2,2,360.0,69479.93566700864
6774,3163,1,2,1,370.0,69479.93566700864
6775,3163,1,1,0,200.0,69479.93566700864
6776,3163,2,3,2,700.0,69479.93566700864
6777,3163,2,4,2,775.0,69479.93566700864
6778,3163,1,1,1,325.0,69479.93566700864
6779,3163,2,4,3,1300.0,69479.93566700864
6780,3163,1,1,1,240.0,69479.93566700864
6781,3163,3,3,2,650.0,69479.93566700864
6782,3163,1,3,1,525.0,69479.93566700864
6783,3163,2,3,2,680.0,69479.93566700864
6784,3163,2,2,1,530.0,69479.93566700864
6785,3163,1,2,2,500.0,69479.93566700864
6786,3163,1,1,1,290.0,69479.93566700864
6787,3163,1,1,0,290.0,69479.93566700864
6788,3163,2,2,1,550.0,69479.93566700864
6789,3163,1,2,1,450.0,69479.93566700864
6790,3163,4,4,2,1250.0,69479.93566700864
6791,3163,1,1,1,260.0,69479.93566700864
6792,3163,1,1,1,370.0,69479.93566700864
6793,3163,2,2,2,530.0,69479.93566700864
6794,3163,1,2,2,440.0,69479.93566700864
6795,3163,1,3,1,470.0,69479.93566700864
6796,3163,2,2,1,515.0,69479.93566700864
6797,3163,2,3,2,615.0,69479.93566700864
6798,3163,1,2,1,425.0,69479.93566700864
6799,3163,1,2,1,380.0,69479.93566700864
6800,3163,1,4,2,720.0,69479.93566700864
6801,3163,1,1,1,275.0,69479.93566700864
6802,3163,1,2,1,470.0,69479.93566700864
6803,3163,2,4,2,850.0,69479.93566700864
6804,3163,2,2,1,500.0,69479.93566700864
6805,3163,1,2,0,350.0,69479.93566700864
6806,3163,3,5,3,785.0,69479.93566700864
6807,3163,2,4,0,850.0,69479.93566700864
6808,3163,2,3,0,650.0,69479.93566700864
6809,3163,2,4,1,850.0,69479.93566700864
6810,3163,2,4,3,950.0,69479.93566700864
6811,3163,1,2,1,385.0,69479.93566700864
6812,3163,2,2,1,595.0,69479.93566700864
6813,3163,1,1,1,270.0,69479.93566700864
6814,3163,1,1,1,315.0,69479.93566700864
6815,3163,1,3,2,600.0,69479.93566700864
6816,3163,3,4,2,800.0,69479.93566700864
6817,3163,1,1,1,375.0,69479.93566700864
6818,3163,2,2,1,540.0,69479.93566700864
6819,3163,1,4,1,645.0,69479.93566700864
6820,3163,1,2,2,470.0,69479.93566700864
6821,3163,2,3,2,900.0,69479.93566700864
6822,3163,2,2,1,560.0,69479.93566700864
6823,3163,2,2,1,470.0,69479.93566700864
6824,3163,2,2,1,490.0,69479.93566700864
6825,3163,2,2,1,510.0,69479.93566700864
6826,3163,2,2,2,550.0,69479.93566700864
6827,3163,1,2,1,395.0,69479.93566700864
6828,3163,1,2,2,625.0,69479.93566700864
6829,3163,1,2,1,480.0,69479.93566700864
6830,3163,1,2,1,400.0,69479.93566700864
6831,3163,1,2,1,440.0,69479.93566700864
6832,3163,2,2,1,485.0,69479.93566700864
6833,3163,1,1,3,315.0,69479.93566700864
6834,3163,1,2,0,460.0,69479.93566700864
6835,3163,2,3,2,780.0,69479.93566700864
6836,3163,2,3,2,800.0,69479.93566700864
6837,3163,2,2,1,535.0,69479.93566700864
6838,3163,1,2,1,310.0,69479.93566700864
6839,3163,1,1,1,360.0,69479.93566700864
6840,3163,1,4,3,540.0,69479.93566700864
6841,3163,1,2,1,300.0,69479.93566700864
6842,3163,1,3,2,700.0,69479.93566700864
6843,3163,3,4,2,690.0,69479.93566700864
6844,3163,2,3,2,825.0,69479.93566700864
6845,3163,1,2,1,355.0,69479.93566700864
6846,3163,1,1,1,285.0,69479.93566700864
6847,3163,1,1,0,410.0,69479.93566700864
6848,3163,1,2,1,390.0,69479.93566700864
6849,3163,1,2,3,485.0,69479.93566700864
6850,3165,2,3,2,850.0,65649.04398334795
6851,3165,2,3,3,815.0,65649.04398334795
6852,3165,1,2,2,595.0,65649.04398334795
6853,3165,4,4,2,980.0,65649.04398334795
6854,3165,2,4,1,695.0,65649.04398334795
6855,3165,2,3,4,720.0,65649.04398334795
6856,3165,2,2,1,520.0,65649.04398334795
6857,3165,2,2,1,440.0,65649.04398334795
6858,3165,1,2,1,375.0,65649.04398334795
6859,3165,2,3,2,620.0,65649.04398334795
6860,3165,3,4,2,1300.0,65649.04398334795
6861,3165,2,3,2,875.0,65649.04398334795
6862,3165,3,4,2,930.0,65649.04398334795
6863,3165,2,3,3,615.0,65649.04398334795
6864,3165,2,4,4,730.0,65649.04398334795
6865,3165,3,4,2,1050.0,65649.04398334795
6866,3165,1,4,1,510.0,65649.04398334795
6867,3165,1,1,1,375.0,65649.04398334795
6868,3165,3,4,1,875.0,65649.04398334795
6869,3165,2,4,4,650.0,65649.04398334795
6870,3165,4,4,2,965.0,65649.04398334795
6871,3165,2,4,2,490.0,65649.04398334795
6872,3165,2,3,3,625.0,65649.04398334795
6873,3165,1,2,1,470.0,65649.04398334795
6874,3165,1,3,1,475.0,65649.04398334795
6875,3165,1,3,1,450.0,65649.04398334795
6876,3165,1,3,2,675.0,65649.04398334795
6877,3165,2,3,2,650.0,65649.04398334795
6878,3165,2,3,2,575.0,65649.04398334795
6879,3165,1,1,1,320.0,65649.04398334795
6880,3165,2,3,1,525.0,65649.04398334795
6881,3165,1,3,3,520.0,65649.04398334795
6882,3165,1,1,1,300.0,65649.04398334795
6883,3165,1,3,2,465.0,65649.04398334795
6884,3165,1,2,1,440.0,65649.04398334795
6885,3165,1,2,1,520.0,65649.04398334795
6886,3165,1,3,2,750.0,65649.04398334795
6887,3165,1,3,4,650.0,65649.04398334795
6888,3165,1,2,1,535.0,65649.04398334795
6889,3165,1,3,2,475.0,65649.04398334795
6890,3165,2,4,3,830.0,65649.04398334795
6891,3165,1,2,3,520.0,65649.04398334795
6892,3165,3,4,2,1100.0,65649.04398334795
6893,3165,1,4,3,395.0,65649.04398334795
6894,3165,2,3,1,650.0,65649.04398334795
6895,3165,1,2,1,550.0,65649.04398334795
6896,3165,2,3,2,860.0,65649.04398334795
6897,3165,2,4,2,830.0,65649.04398334795
6898,3165,2,3,2,595.0,65649.04398334795
6899,3165,1,2,1,380.0,65649.04398334795
6900,3165,1,2,1,460.0,65649.04398334795
6901,3165,2,4,2,850.0,65649.04398334795
6902,3165,2,2,1,450.0,65649.04398334795
6903,3165,3,4,3,820.0,65649.04398334795
6904,3165,3,4,2,900.0,65649.04398334795
6905,3165,1,3,2,450.0,65649.04398334795
6906,3165,2,2,1,1250.0,65649.04398334795
6907,3165,2,3,2,655.0,65649.04398334795
6908,3165,2,2,1,490.0,65649.04398334795
6909,3165,2,4,0,700.0,65649.04398334795
6910,3165,1,3,1,510.0,65649.04398334795
6911,3165,2,4,2,990.0,65649.04398334795
6912,3165,2,3,2,820.0,65649.04398334795
6913,3165,1,2,1,500.0,65649.04398334795
6914,3165,2,2,1,560.0,65649.04398334795
6915,3165,1,4,2,650.0,65649.04398334795
6916,3165,1,3,2,590.0,65649.04398334795
6917,3166,1,3,2,545.0,55523.4800691721
6918,3166,2,4,3,550.0,55523.4800691721
6919,3166,1,3,1,520.0,55523.4800691721
6920,3166,2,2,1,475.0,55523.4800691721
6921,3166,2,3,1,625.0,55523.4800691721
6922,3166,2,4,2,795.0,55523.4800691721
6923,3166,1,4,4,670.0,55523.4800691721
6924,3166,1,2,2,470.0,55523.4800691721
6925,3166,2,2,1,530.0,55523.4800691721
6926,3166,1,3,2,550.0,55523.4800691721
6927,3166,1,2,2,500.0,55523.4800691721
6928,3166,1,2,1,400.0,55523.4800691721
6929,3166,2,3,2,600.0,55523.4800691721
6930,3166,2,3,2,625.0,55523.4800691721
6931,3166,2,4,2,650.0,55523.4800691721
6932,3166,1,3,1,430.0,55523.4800691721
6933,3166,2,4,2,750.0,55523.4800691721
6934,3166,2,4,2,600.0,55523.4800691721
6935,3166,1,3,2,499.0,55523.4800691721
6936,3166,2,2,1,500.0,55523.4800691721
6937,3166,1,3,2,620.0,55523.4800691721
6938,3166,1,2,1,440.0,55523.4800691721
6939,3166,1,3,2,460.0,55523.4800691721
6940,3166,2,4,1,520.0,55523.4800691721
6941,3166,1,3,0,330.0,55523.4800691721
6942,3166,2,3,2,640.0,55523.4800691721
6943,3166,1,3,2,495.0,55523.4800691721
6944,3166,2,4,4,750.0,55523.4800691721
6945,3166,2,3,1,650.0,55523.4800691721
6946,3166,1,2,1,510.0,55523.4800691721
6947,3166,1,3,2,599.0,55523.4800691721
6948,3166,1,4,4,1150.0,55523.4800691721
6949,3166,3,4,2,590.0,55523.4800691721
6950,3166,1,3,3,430.0,55523.4800691721
6951,3166,1,3,0,650.0,55523.4800691721
6952,3166,2,3,2,700.0,55523.4800691721
6953,3166,1,2,1,420.0,55523.4800691721
6954,3166,1,3,0,500.0,55523.4800691721
6955,3166,1,2,1,450.0,55523.4800691721
6956,3166,2,2,1,460.0,55523.4800691721
6957,3166,2,2,1,400.0,55523.4800691721
6958,3166,1,1,1,370.0,55523.4800691721
6959,3166,3,3,1,480.0,55523.4800691721
6960,3166,1,3,1,450.0,55523.4800691721
6961,3166,1,1,1,395.0,55523.4800691721
6962,3166,3,4,1,750.0,55523.4800691721
6963,3166,2,3,2,595.0,55523.4800691721
6964,3166,1,3,2,450.0,55523.4800691721
6965,3166,2,3,3,695.0,55523.4800691721
6966,3166,1,2,1,630.0,55523.4800691721
6967,3166,1,3,1,470.0,55523.4800691721
6968,3166,1,2,1,340.0,55523.4800691721
6969,3166,1,2,2,385.0,55523.4800691721
6970,3166,2,4,1,875.0,55523.4800691721
6971,3166,1,2,0,415.0,55523.4800691721
6972,3166,3,4,2,800.0,55523.4800691721
6973,3166,2,3,2,590.0,55523.4800691721
6974,3166,2,3,1,490.0,55523.4800691721
6975,3166,1,2,1,430.0,55523.4800691721
6976,3166,2,3,2,615.0,55523.4800691721
6977,3166,1,5,0,215.0,55523.4800691721
6978,3166,1,1,0,230.0,55523.4800691721
6979,3166,1,2,1,600.0,55523.4800691721
6980,3166,3,4,2,1300.0,55523.4800691721
6981,3166,2,3,2,545.0,55523.4800691721
6982,3166,2,2,1,520.0,55523.4800691721
6983,3166,2,3,2,675.0,55523.4800691721
6984,3166,1,1,1,400.0,55523.4800691721
6985,3166,3,4,2,895.0,55523.4800691721
6986,3166,1,3,1,490.0,55523.4800691721
6987,3167,1,4,4,560.0,60416.29952961627
6988,3167,3,3,1,580.0,60416.29952961627
6989,3167,1,3,1,520.0,60416.29952961627
6990,3167,2,4,2,750.0,60416.29952961627
6991,3167,1,3,2,490.0,60416.29952961627
6992,3167,2,4,2,575.0,60416.29952961627
6993,3167,1,3,1,350.0,60416.29952961627
6994,3167,1,2,1,350.0,60416.29952961627
6995,3167,1,2,1,450.0,60416.29952961627
6996,3167,1,3,2,390.0,60416.29952961627
6997,3167,2,4,4,650.0,60416.29952961627
6998,3167,1,2,2,495.0,60416.29952961627
6999,3167,1,3,1,450.0,60416.29952961627
7000,3167,2,2,1,460.0,60416.29952961627
7001,3167,1,2,1,410.0,60416.29952961627
7002,3167,1,2,1,390.0,60416.29952961627
7003,3167,1,3,2,400.0,60416.29952961627
7004,3167,1,2,1,365.0,60416.29952961627
7005,3168,3,5,2,595.0,34529.180988792104
7006,3168,1,2,2,400.0,34529.180988792104
7007,3168,1,2,2,350.0,34529.180988792104
7008,3168,1,2,1,425.0,34529.180988792104
7009,3168,1,3,3,495.0,34529.180988792104
7010,3168,1,3,3,500.0,34529.180988792104
7011,3168,3,4,2,650.0,34529.180988792104
7012,3168,2,3,1,575.0,34529.180988792104
7013,3168,3,4,2,750.0,34529.180988792104
7014,3168,1,2,1,360.0,34529.180988792104
7015,3168,1,3,3,450.0,34529.180988792104
7016,3168,1,3,2,505.0,34529.180988792104
7017,3168,1,3,4,390.0,34529.180988792104
7018,3168,1,3,1,450.0,34529.180988792104
7019,3168,2,4,1,525.0,34529.180988792104
7020,3168,2,3,1,550.0,34529.180988792104
7021,3168,2,3,2,520.0,34529.180988792104
7022,3168,1,1,0,170.0,34529.180988792104
7023,3168,2,3,1,535.0,34529.180988792104
7024,3168,1,4,3,435.0,34529.180988792104
7025,3168,2,6,2,650.0,34529.180988792104
7026,3168,3,6,1,850.0,34529.180988792104
7027,3168,2,2,0,550.0,34529.180988792104
7028,3168,1,2,1,430.0,34529.180988792104
7029,3168,1,1,1,360.0,34529.180988792104
7030,3168,1,1,1,400.0,34529.180988792104
7031,3168,1,1,0,280.0,34529.180988792104
7032,3168,1,1,0,250.0,34529.180988792104
7033,3168,2,2,1,425.0,34529.180988792104
7034,3168,1,3,0,420.0,34529.180988792104
7035,3168,5,5,2,150.0,34529.180988792104
7036,3168,2,5,2,650.0,34529.180988792104
7037,3168,2,4,1,600.0,34529.180988792104
7038,3168,2,3,2,500.0,34529.180988792104
7039,3168,2,4,2,660.0,34529.180988792104
7040,3168,2,2,1,445.0,34529.180988792104
7041,3168,1,3,4,415.0,34529.180988792104
