Postcode,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
3882,6909.0,6979.0,7028.0,7125.0,7248.0,7341.0,7340.0,7330.0,7337.0,7348.0,7380.0,7498.0,7599.0,7695.0,7781.0,7902.0,7960.0,8007.0,8048.0,8111.0,8238.0
3885,13956.0,13954.0,13967.0,14051.0,14150.0,14206.0,14191.0,14170.0,14165.0,14161.0,14180.0,14244.0,14290.0,14299.0,14309.0,14399.0,14463.0,14534.0,14609.0,14719.0,14928.0
3886,7047.0,6975.0,6939.0,6926.0,6902.0,6865.0,6851.0,6840.0,6828.0,6813.0,6800.0,6746.0,6691.0,6604.0,6528.0,6497.0,6503.0,6527.0,6561.0,6608.0,6690.0
3887,15390.0,15422.0,15425.0,15511.0,15571.0,15624.0,15742.0,15916.0,16100.0,16266.0,16442.0,16508.0,16543.0,16505.0,16477.0,16535.0,16710.0,16941.0,17195.0,17463.0,17781.0
3888,7047.0,6975.0,6939.0,6926.0,6902.0,6865.0,6851.0,6840.0,6828.0,6813.0,6800.0,6746.0,6691.0,6604.0,6528.0,6497.0,6503.0,6527.0,6561.0,6608.0,6690.0
3889,7047.0,6975.0,6939.0,6926.0,6902.0,6865.0,6851.0,6840.0,6828.0,6813.0,6800.0,6746.0,6691.0,6604.0,6528.0,6497.0,6503.0,6527.0,6561.0,6608.0,6690.0
3890,7047.0,6975.0,6939.0,6926.0,6902.0,6865.0,6851.0,6840.0,6828.0,6813.0,6800.0,6746.0,6691.0,6604.0,6528.0,6497.0,6503.0,6527.0,6561.0,6608.0,6690.0
3891,7047.0,6975.0,6939.0,6926.0,6902.0,6865.0,6851.0,6840.0,6828.0,6813.0,6800.0,6746.0,6691.0,6604.0,6528.0,6497.0,6503.0,6527.0,6561.0,6608.0,6690.0
3892,7047.0,6975.0,6939.0,6926.0,6902.0,6865.0,6851.0,6840.0,6828.0,6813.0,6800.0,6746.0,6691.0,6604.0,6528.0,6497.0,6503.0,6527.0,6561.0,6608.0,6690.0
3893,13956.0,13954.0,13967.0,14051.0,14150.0,14206.0,14191.0,14170.0,14165.0,14161.0,14180.0,14244.0,14290.0,14299.0,14309.0,14399.0,14463.0,14534.0,14609.0,14719.0,14928.0
3895,6909.0,6979.0,7028.0,7125.0,7248.0,7341.0,7340.0,7330.0,7337.0,7348.0,7380.0,7498.0,7599.0,7695.0,7781.0,7902.0,7960.0,8007.0,8048.0,8111.0,8238.0
3896,6909.0,6979.0,7028.0,7125.0,7248.0,7341.0,7340.0,7330.0,7337.0,7348.0,7380.0,7498.0,7599.0,7695.0,7781.0,7902.0,7960.0,8007.0,8048.0,8111.0,8238.0
3898,15020.0,15089.0,15101.0,15120.0,15188.0,15215.0,15178.0,15156.0,15150.0,15189.0,15255.0,15468.0,15651.0,15815.0,15960.0,16201.0,16354.0,16525.0,16631.0,16831.0,17086.0
3900,6909.0,6979.0,7028.0,7125.0,7248.0,7341.0,7340.0,7330.0,7337.0,7348.0,7380.0,7498.0,7599.0,7695.0,7781.0,7902.0,7960.0,8007.0,8048.0,8111.0,8238.0
3902,6909.0,6979.0,7028.0,7125.0,7248.0,7341.0,7340.0,7330.0,7337.0,7348.0,7380.0,7498.0,7599.0,7695.0,7781.0,7902.0,7960.0,8007.0,8048.0,8111.0,8238.0
3903,15252.0,15426.0,15514.0,15710.0,15917.0,16100.0,16231.0,16406.0,16609.0,16801.0,17022.0,17260.0,17451.0,17596.0,17730.0,17940.0,18167.0,18421.0,18682.0,18966.0,19329.0
3904,8343.0,8447.0,8486.0,8585.0,8669.0,8759.0,8891.0,9076.0,9272.0,9453.0,9642.0,9762.0,9852.0,9901.0,9949.0,10038.0,10207.0,10414.0,10634.0,10855.0,11091.0
3909,15390.0,15422.0,15425.0,15511.0,15571.0,15624.0,15742.0,15916.0,16100.0,16266.0,16442.0,16508.0,16543.0,16505.0,16477.0,16535.0,16710.0,16941.0,17195.0,17463.0,17781.0
3910,18750.0,19188.0,19723.0,20388.0,21036.0,21236.0,21638.0,22222.0,22770.0,23095.0,23163.0,23385.0,23649.0,24015.0,24357.0,24694.0,24851.0,24998.0,25082.0,25221.0,25248.0
3911,35282.0,35987.0,36677.0,37392.0,38097.0,38420.0,38904.0,39775.0,40670.0,41043.0,41070.0,41447.0,41858.0,42500.0,43042.0,43572.0,43747.0,43892.0,43907.0,43986.0,43936.0
3912,23470.0,23842.0,24135.0,24315.0,24598.0,24755.0,24825.0,25105.0,25474.0,25571.0,25613.0,25780.0,25961.0,26296.0,26581.0,26913.0,26982.0,27034.0,26976.0,26893.0,26770.0
3913,16532.0,16799.0,16954.0,17004.0,17061.0,17184.0,17266.0,17553.0,17900.0,17948.0,17907.0,18062.0,18209.0,18485.0,18685.0,18878.0,18896.0,18894.0,18825.0,18765.0,18688.0
3915,23642.0,23819.0,23971.0,24077.0,24275.0,24790.0,25251.0,25746.0,26113.0,26397.0,26463.0,26868.0,27255.0,27716.0,28128.0,28493.0,28937.0,29376.0,29773.0,30104.0,30261.0
3916,5811.0,5865.0,5904.0,5894.0,5901.0,5961.0,5827.0,5754.0,5725.0,5668.0,5578.0,5576.0,5580.0,5586.0,5604.0,5642.0,5716.0,5793.0,5870.0,5947.0,6021.0
3918,17831.0,17954.0,18067.0,18183.0,18374.0,18829.0,19424.0,19992.0,20388.0,20729.0,20885.0,21292.0,21675.0,22130.0,22524.0,22851.0,23221.0,23583.0,23903.0,24157.0,24240.0
3919,17831.0,17954.0,18067.0,18183.0,18374.0,18829.0,19424.0,19992.0,20388.0,20729.0,20885.0,21292.0,21675.0,22130.0,22524.0,22851.0,23221.0,23583.0,23903.0,24157.0,24240.0
3920,17831.0,17954.0,18067.0,18183.0,18374.0,18829.0,19424.0,19992.0,20388.0,20729.0,20885.0,21292.0,21675.0,22130.0,22524.0,22851.0,23221.0,23583.0,23903.0,24157.0,24240.0
3921,90.0,91.0,92.0,91.0,92.0,92.0,96.0,101.0,104.0,108.0,113.0,113.0,113.0,114.0,114.0,114.0,119.0,124.0,128.0,133.0,138.0
3922,7361.0,7585.0,7838.0,7967.0,8260.0,8303.0,8573.0,8880.0,9193.0,9500.0,9657.0,9802.0,9946.0,10104.0,10334.0,10686.0,11275.0,11888.0,12452.0,13047.0,13724.0
3923,7361.0,7585.0,7838.0,7967.0,8260.0,8303.0,8573.0,8880.0,9193.0,9500.0,9657.0,9802.0,9946.0,10104.0,10334.0,10686.0,11275.0,11888.0,12452.0,13047.0,13724.0
3925,25008.0,25386.0,25794.0,26084.0,26510.0,26662.0,27175.0,27771.0,28361.0,29287.0,30053.0,30603.0,31127.0,31715.0,32373.0,33263.0,34545.0,35854.0,37191.0,38678.0,40447.0
3926,23642.0,23819.0,23971.0,24077.0,24275.0,24790.0,25251.0,25746.0,26113.0,26397.0,26463.0,26868.0,27255.0,27716.0,28128.0,28493.0,28937.0,29376.0,29773.0,30104.0,30261.0
3927,17831.0,17954.0,18067.0,18183.0,18374.0,18829.0,19424.0,19992.0,20388.0,20729.0,20885.0,21292.0,21675.0,22130.0,22524.0,22851.0,23221.0,23583.0,23903.0,24157.0,24240.0
3928,5811.0,5865.0,5904.0,5894.0,5901.0,5961.0,5827.0,5754.0,5725.0,5668.0,5578.0,5576.0,5580.0,5586.0,5604.0,5642.0,5716.0,5793.0,5870.0,5947.0,6021.0
3929,5811.0,5865.0,5904.0,5894.0,5901.0,5961.0,5827.0,5754.0,5725.0,5668.0,5578.0,5576.0,5580.0,5586.0,5604.0,5642.0,5716.0,5793.0,5870.0,5947.0,6021.0
3930,17056.0,17046.0,17059.0,17077.0,17102.0,17094.0,17227.0,17370.0,17626.0,17824.0,17942.0,18087.0,18210.0,18342.0,18471.0,18696.0,18822.0,18975.0,19056.0,19112.0,18923.0
3933,16532.0,16799.0,16954.0,17004.0,17061.0,17184.0,17266.0,17553.0,17900.0,17948.0,17907.0,18062.0,18209.0,18485.0,18685.0,18878.0,18896.0,18894.0,18825.0,18765.0,18688.0
3934,12493.0,13089.0,13741.0,14265.0,14781.0,15245.0,15805.0,16332.0,16869.0,17332.0,17581.0,18133.0,18465.0,18881.0,19071.0,19365.0,19594.0,19753.0,19982.0,20043.0,20020.0
3936,26913.0,27118.0,27160.0,27056.0,26916.0,26965.0,27642.0,28315.0,28992.0,29215.0,29484.0,30045.0,30687.0,31304.0,32112.0,33067.0,34002.0,34781.0,35380.0,36049.0,36599.0
3937,5811.0,5865.0,5904.0,5894.0,5901.0,5961.0,5827.0,5754.0,5725.0,5668.0,5578.0,5576.0,5580.0,5586.0,5604.0,5642.0,5716.0,5793.0,5870.0,5947.0,6021.0
3938,18458.0,18563.0,18586.0,18472.0,18328.0,18329.0,18812.0,19261.0,19761.0,19966.0,20151.0,20461.0,20749.0,21029.0,21327.0,21613.0,21994.0,22322.0,22620.0,22899.0,23139.0
3939,40089.0,40602.0,40878.0,40799.0,40702.0,40832.0,41222.0,41642.0,42134.0,42296.0,42399.0,43001.0,43562.0,44118.0,44662.0,45254.0,46071.0,46855.0,47650.0,48460.0,49150.0
3940,18458.0,18563.0,18586.0,18472.0,18328.0,18329.0,18812.0,19261.0,19761.0,19966.0,20151.0,20461.0,20749.0,21029.0,21327.0,21613.0,21994.0,22322.0,22620.0,22899.0,23139.0
3941,15820.0,16174.0,16388.0,16433.0,16473.0,16542.0,16583.0,16627.0,16648.0,16662.0,16670.0,16964.0,17233.0,17503.0,17731.0,17999.0,18361.0,18740.0,19160.0,19614.0,19990.0
3942,15820.0,16174.0,16388.0,16433.0,16473.0,16542.0,16583.0,16627.0,16648.0,16662.0,16670.0,16964.0,17233.0,17503.0,17731.0,17999.0,18361.0,18740.0,19160.0,19614.0,19990.0
3943,15820.0,16174.0,16388.0,16433.0,16473.0,16542.0,16583.0,16627.0,16648.0,16662.0,16670.0,16964.0,17233.0,17503.0,17731.0,17999.0,18361.0,18740.0,19160.0,19614.0,19990.0
3944,15820.0,16174.0,16388.0,16433.0,16473.0,16542.0,16583.0,16627.0,16648.0,16662.0,16670.0,16964.0,17233.0,17503.0,17731.0,17999.0,18361.0,18740.0,19160.0,19614.0,19990.0
3945,25628.0,25814.0,26026.0,26242.0,26435.0,26605.0,26930.0,27297.0,27696.0,28437.0,29215.0,29716.0,30196.0,30699.0,31206.0,31830.0,32612.0,33408.0,34320.0,35373.0,36506.0
3946,7981.0,8013.0,8070.0,8125.0,8185.0,8246.0,8328.0,8406.0,8528.0,8650.0,8819.0,8915.0,9015.0,9088.0,9167.0,9253.0,9342.0,9442.0,9581.0,9742.0,9783.0
3950,17772.0,17817.0,17979.0,18078.0,18211.0,18275.0,18446.0,18646.0,18921.0,19185.0,19497.0,19750.0,19954.0,20094.0,20244.0,20455.0,20572.0,20759.0,20983.0,21159.0,21217.0
3951,17772.0,17817.0,17979.0,18078.0,18211.0,18275.0,18446.0,18646.0,18921.0,19185.0,19497.0,19750.0,19954.0,20094.0,20244.0,20455.0,20572.0,20759.0,20983.0,21159.0,21217.0
3953,23884.0,23883.0,24046.0,24100.0,24201.0,24326.0,24635.0,25020.0,25546.0,26132.0,26663.0,27020.0,27348.0,27607.0,27900.0,28283.0,28552.0,28811.0,29081.0,29312.0,29530.0
3954,9791.0,9804.0,9909.0,9953.0,10026.0,10029.0,10118.0,10240.0,10393.0,10535.0,10678.0,10835.0,10939.0,11006.0,11077.0,11202.0,11230.0,11317.0,11402.0,11417.0,11434.0
3956,18063.0,18046.0,18107.0,18126.0,18193.0,18199.0,18290.0,18429.0,18604.0,18775.0,18944.0,19264.0,19503.0,19672.0,19851.0,20099.0,20199.0,20338.0,20516.0,20693.0,20811.0
3957,8272.0,8242.0,8198.0,8173.0,8167.0,8170.0,8172.0,8189.0,8211.0,8240.0,8266.0,8429.0,8564.0,8666.0,8774.0,8897.0,8969.0,9021.0,9114.0,9276.0,9377.0
3958,8272.0,8242.0,8198.0,8173.0,8167.0,8170.0,8172.0,8189.0,8211.0,8240.0,8266.0,8429.0,8564.0,8666.0,8774.0,8897.0,8969.0,9021.0,9114.0,9276.0,9377.0
3959,8272.0,8242.0,8198.0,8173.0,8167.0,8170.0,8172.0,8189.0,8211.0,8240.0,8266.0,8429.0,8564.0,8666.0,8774.0,8897.0,8969.0,9021.0,9114.0,9276.0,9377.0
3960,8285.0,8255.0,8211.0,8186.0,8180.0,8183.0,8185.0,8202.0,8225.0,8254.0,8280.0,8443.0,8578.0,8679.0,8787.0,8910.0,8982.0,9035.0,9128.0,9291.0,9392.0
3962,13958.0,13868.0,13758.0,13664.0,13632.0,13619.0,13625.0,13632.0,13662.0,13659.0,13595.0,13764.0,13909.0,14015.0,14125.0,14268.0,14370.0,14454.0,14583.0,14814.0,14933.0
3964,8272.0,8242.0,8198.0,8173.0,8167.0,8170.0,8172.0,8189.0,8211.0,8240.0,8266.0,8429.0,8564.0,8666.0,8774.0,8897.0,8969.0,9021.0,9114.0,9276.0,9377.0
3965,8272.0,8242.0,8198.0,8173.0,8167.0,8170.0,8172.0,8189.0,8211.0,8240.0,8266.0,8429.0,8564.0,8666.0,8774.0,8897.0,8969.0,9021.0,9114.0,9276.0,9377.0
3966,13958.0,13868.0,13758.0,13664.0,13632.0,13619.0,13625.0,13632.0,13662.0,13659.0,13595.0,13764.0,13909.0,14015.0,14125.0,14268.0,14370.0,14454.0,14583.0,14814.0,14933.0
3967,13958.0,13868.0,13758.0,13664.0,13632.0,13619.0,13625.0,13632.0,13662.0,13659.0,13595.0,13764.0,13909.0,14015.0,14125.0,14268.0,14370.0,14454.0,14583.0,14814.0,14933.0
3971,5686.0,5626.0,5560.0,5491.0,5465.0,5449.0,5453.0,5443.0,5451.0,5419.0,5329.0,5335.0,5345.0,5349.0,5351.0,5371.0,5401.0,5433.0,5469.0,5538.0,5556.0
3975,1507.0,2057.0,2658.0,3320.0,4091.0,5130.0,6319.0,7660.0,9002.0,10529.0,12107.0,12994.0,14042.0,14794.0,15459.0,16067.0,16660.0,17217.0,17612.0,18092.0,18270.0
3977,32481.0,34109.0,36207.0,38517.0,40583.0,42399.0,44446.0,46994.0,49365.0,51576.0,53505.0,56104.0,59227.0,61999.0,64503.0,67388.0,69822.0,72763.0,76083.0,79595.0,82528.0
3978,4798.0,4776.0,4764.0,4851.0,4925.0,5070.0,5141.0,5419.0,5833.0,6311.0,6880.0,7357.0,7950.0,8355.0,8703.0,9116.0,9568.0,10703.0,12840.0,15345.0,17613.0
3979,17647.0,17801.0,17956.0,18117.0,18250.0,18359.0,18602.0,18891.0,19168.0,19787.0,20396.0,20801.0,21181.0,21611.0,22039.0,22577.0,23270.0,23966.0,24739.0,25631.0,26723.0
3980,6938.0,7043.0,7181.0,7311.0,7537.0,7571.0,7559.0,7552.0,7574.0,7623.0,7706.0,7718.0,7752.0,7811.0,7896.0,8035.0,8086.0,8140.0,8151.0,8128.0,8082.0
3981,9882.0,10015.0,10130.0,10340.0,10472.0,10734.0,11020.0,11315.0,11832.0,12599.0,13323.0,14046.0,14678.0,15201.0,15787.0,16435.0,17107.0,17762.0,18422.0,19164.0,19790.0
3984,25628.0,25814.0,26026.0,26242.0,26435.0,26605.0,26930.0,27297.0,27696.0,28437.0,29215.0,29716.0,30196.0,30699.0,31206.0,31830.0,32612.0,33408.0,34320.0,35373.0,36506.0
3987,7981.0,8013.0,8070.0,8125.0,8185.0,8246.0,8328.0,8406.0,8528.0,8650.0,8819.0,8915.0,9015.0,9088.0,9167.0,9253.0,9342.0,9442.0,9581.0,9742.0,9783.0
3988,32066.0,32355.0,32701.0,33119.0,33616.0,34255.0,34909.0,35623.0,36585.0,37881.0,39106.0,40245.0,41328.0,42293.0,43420.0,44776.0,46202.0,47682.0,49254.0,50961.0,52653.0
3990,17647.0,17801.0,17956.0,18117.0,18250.0,18359.0,18602.0,18891.0,19168.0,19787.0,20396.0,20801.0,21181.0,21611.0,22039.0,22577.0,23270.0,23966.0,24739.0,25631.0,26723.0
3991,17647.0,17801.0,17956.0,18117.0,18250.0,18359.0,18602.0,18891.0,19168.0,19787.0,20396.0,20801.0,21181.0,21611.0,22039.0,22577.0,23270.0,23966.0,24739.0,25631.0,26723.0
3992,17647.0,17801.0,17956.0,18117.0,18250.0,18359.0,18602.0,18891.0,19168.0,19787.0,20396.0,20801.0,21181.0,21611.0,22039.0,22577.0,23270.0,23966.0,24739.0,25631.0,26723.0
3995,17647.0,17801.0,17956.0,18117.0,18250.0,18359.0,18602.0,18891.0,19168.0,19787.0,20396.0,20801.0,21181.0,21611.0,22039.0,22577.0,23270.0,23966.0,24739.0,25631.0,26723.0
3996,25919.0,26043.0,26154.0,26290.0,26417.0,26529.0,26774.0,27080.0,27379.0,28027.0,28662.0,29230.0,29745.0,30277.0,30813.0,31474.0,32239.0,32987.0,33853.0,34907.0,36100.0
