geo_point_2d,geo_shape,projection,stop_id,stop_name,latitude,longitude,routeussp,ticketzone,postcode,suburb_name,ward_name,easting,northing,gisfid,fme_feature_type,googlemaps_drive_to
"-38.0507789469, 145.256462961","{""coordinates"": [145.256462961, -38.0507789469], ""type"": ""Point""}",MGA zone 55,51594,Lynbrook Village SC/Lynbrook Bvd (Lynbrook),-38.05077894689080,145.25646296097400,893,2,3975,LYNBROOK,RIVER GUM,347021,5787116,1779,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05077894689084,145.25646296097443/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0529229853, 145.2925739401","{""coordinates"": [145.2925739401, -38.0529229853], ""type"": ""Point""}",MGA zone 55,41061,Ernest Cres/Seebeck Dr (Narre Warren),-38.05292298533720,145.29257394009100,"894,835",2,3805,NARRE WARREN SOUTH,SPRINGFIELD,350194,5786936,1791,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05292298533717,145.29257394009122/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0389069941, 145.3447338855","{""coordinates"": [145.3447338855, -38.0389069941], ""type"": ""Point""}",MGA zone 55,40315,Berwick Station/Reserve St (Berwick),-38.038906994072000,145.34473388548100,"835,837,847,899,834",2,3806,BERWICK,EDRINGTON,354743,5788575,1792,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.038906994071965,145.34473388548065/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9755299532, 145.2711099744","{""coordinates"": [145.2711099744, -37.9755299532], ""type"": ""Point""}",MGA zone 55,2956,Chantell Ave/Hanna Dr (Endeavour Hills),-37.97552995317490,145.27110997441300,845,2,3802,ENDEAVOUR HILLS,FOUR OAKS,348152,5795490,1813,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.97552995317493,145.27110997441298/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9819270464, 145.2672939667","{""coordinates"": [145.2672939667, -37.9819270464], ""type"": ""Point""}",MGA zone 55,2979,Sydney Parkinson Ave/John Fawkner Dr (Endeavour Hills),-37.98192704637440,145.2672939667490,"861,845",2,3802,ENDEAVOUR HILLS,FOUR OAKS,347830,5794773,1818,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.98192704637436,145.2672939667488/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0192040455, 145.2965349461","{""coordinates"": [145.2965349461, -38.0192040455], ""type"": ""Point""}",MGA zone 55,4327,Max Pawsey Reserve/Princes Hwy (Narre Warren),-38.0192040454603,145.29653494609300,"891,828",2,3805,NARRE WARREN,SPRINGFIELD,350473,5790684,1820,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.0192040454603,145.29653494609323/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0596860252, 145.3375069296","{""coordinates"": [145.3375069296, -38.0596860252], ""type"": ""Point""}",MGA zone 55,41118,Clyde Rd/Greaves Rd (Berwick),-38.059686025190700,145.3375069295950,"846,834",2,3806,BERWICK,EDRINGTON,354150,5786257,1822,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.059686025190736,145.3375069295954/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0503199793, 145.2852501061","{""coordinates"": [145.2852501061, -38.0503199793], ""type"": ""Point""}",MGA zone 55,41191,Narre Warren South P-12 College/Ormond Rd (Narre Warren South),-38.05031997934920,145.28525010612900,"894,895,892",2,3805,NARRE WARREN SOUTH,SPRINGFIELD,349547,5787213,1825,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05031997934916,145.28525010612864/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0588299648, 145.3305510687","{""coordinates"": [145.3305510687, -38.0588299648], ""type"": ""Point""}",MGA zone 55,41587,Domain Dr/Greaves Rd (Berwick),-38.05882996482270,145.3305510686750,834,2,3806,BERWICK,EDRINGTON,353538,5786342,1827,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05882996482271,145.3305510686753/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9963600448, 145.2289291448","{""coordinates"": [145.2289291448, -37.9963600448], ""type"": ""Point""}",MGA zone 55,3662,Claredale Rd/Box St (Doveton),-37.99636004476460,145.22892914475700,"844,828",2,3177,DOVETON,RIVER GUM,344490,5793108,1841,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.99636004476457,145.22892914475688/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9949539583, 145.2373329724","{""coordinates"": [145.2373329724, -37.9949539583], ""type"": ""Point""}",MGA zone 55,3665,Magnolia Gr/Box St (Doveton),-37.994953958315600,145.23733297243300,"844,828",2,3177,DOVETON,RIVER GUM,345225,5793279,1844,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.994953958315634,145.23733297243305/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9965008834, 145.2516339125","{""coordinates"": [145.2516339125, -37.9965008834], ""type"": ""Point""}",MGA zone 55,3670,Doveton Ave/Frawley Rd (Eumemmerring),-37.99650088342870,145.25163391251700,828,2,3177,EUMEMMERRING,RIVER GUM,346485,5793131,1849,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.99650088342868,145.25163391251718/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0000230443, 145.2612081289","{""coordinates"": [145.2612081289, -38.0000230443], ""type"": ""Point""}",MGA zone 55,3673,Hallam Senior Sec Col/Frawley Rd (Hallam),-38.00002304425820,145.26120812890100,828,2,3803,HALLAM,RIVER GUM,347333,5792755,1852,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.00002304425823,145.26120812890105/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0010110409, 145.2689290286","{""coordinates"": [145.2689290286, -38.0010110409], ""type"": ""Point""}",MGA zone 55,3676,Mountview Ave/Frawley Rd (Hallam),-38.00101104088340,145.2689290285710,828,2,3803,HALLAM,RIVER GUM,348013,5792658,1855,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.00101104088344,145.2689290285711/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0015140113, 145.2730849457","{""coordinates"": [145.2730849457, -38.0015140113], ""type"": ""Point""}",MGA zone 55,3679,Belgrave-Hallam Rd/Frawley Rd (Hallam),-38.00151401125600,145.27308494566700,828,2,3803,HALLAM,RIVER GUM,348378,5792609,1856,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.00151401125595,145.27308494566725/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0064400829, 145.2741091306","{""coordinates"": [145.2741091306, -38.0064400829], ""type"": ""Point""}",MGA zone 55,3681,Belgrave-Hallam Rd/Princes Hwy (Hallam),-38.0064400828938,145.2741091306210,828,2,3803,HALLAM,RIVER GUM,348479,5792065,1857,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.0064400828938,145.2741091306212/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0270749709, 145.3124058635","{""coordinates"": [145.3124058635, -38.0270749709], ""type"": ""Point""}",MGA zone 55,3690,Victor Cres/Princes Hwy (Narre Warren),-38.02707497094710,145.31240586348900,838,2,3805,NARRE WARREN,SPRINGFIELD,351883,5789836,1865,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.02707497094706,145.31240586348906/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0272949956, 145.3151919595","{""coordinates"": [145.3151919595, -38.0272949956], ""type"": ""Point""}",MGA zone 55,3691,Verdun Dr/Princes Hwy (Narre Warren),-38.02729499557000,145.3151919594740,"838,926,828",2,3805,NARRE WARREN,SPRINGFIELD,352128,5789816,1866,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.02729499557002,145.3151919594744/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9695519671, 145.267208937","{""coordinates"": [145.267208937, -37.9695519671], ""type"": ""Point""}",MGA zone 55,828,Crossdale Rise/Scotsburn Way (Endeavour Hills),-37.9695519670964,145.2672089369600,843,2,3802,ENDEAVOUR HILLS,FOUR OAKS,347797,5796147,1871,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.9695519670964,145.2672089369599/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0161030099, 145.335473952","{""coordinates"": [145.335473952, -38.0161030099], ""type"": ""Point""}",MGA zone 55,45731,Bellbird Park/Bluebird Dr (Berwick),-38.016103009860400,145.33547395197600,839,2,3806,BERWICK,EDRINGTON,353886,5791090,1878,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.016103009860416,145.33547395197604/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0180279458, 145.3333229785","{""coordinates"": [145.3333229785, -38.0180279458], ""type"": ""Point""}",MGA zone 55,45732,Roxby Ct/Hagen Dr (Berwick),-38.01802794579730,145.3333229784960,839,2,3806,BERWICK,EDRINGTON,353701,5790873,1879,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.01802794579732,145.3333229784958/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0236089682, 145.3315899838","{""coordinates"": [145.3315899838, -38.0236089682], ""type"": ""Point""}",MGA zone 55,45736,Avebury Dr/Telford Dr (Berwick),-38.02360896824260,145.33158998382400,839,2,3806,BERWICK,EDRINGTON,353559,5790251,1883,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.02360896824258,145.33158998382413/@your+location,17z/data=!4m2!4m1!3e0"
"-38.023687008, 145.3332859031","{""coordinates"": [145.3332859031, -38.023687008], ""type"": ""Point""}",MGA zone 55,45738,Grenville Ct/Avebury Dr (Berwick),-38.02368700797890,145.33328590307500,839,2,3806,BERWICK,EDRINGTON,353709,5790245,1885,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.02368700797893,145.33328590307488/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0589119193, 145.3446259828","{""coordinates"": [145.3446259828, -38.0589119193], ""type"": ""Point""}",MGA zone 55,45743,Lena Ct/Bemersyde Dr (Berwick),-38.0589119192851,145.3446259828350,846,2,3806,BERWICK,EDRINGTON,354774,5786355,1890,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.0589119192851,145.3446259828345/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0431739363, 145.3514069018","{""coordinates"": [145.3514069018, -38.0431739363], ""type"": ""Point""}",MGA zone 55,45747,John Fisher Dr/Fairholme Bvd (Berwick),-38.04317393630490,145.35140690184800,846,2,3806,BERWICK,EDRINGTON,355337,5788111,1894,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.04317393630493,145.35140690184818/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0405199402, 145.346590048","{""coordinates"": [145.346590048, -38.0405199402], ""type"": ""Point""}",MGA zone 55,45749,Grantham Cres/Melville Park Dr (Berwick),-38.040519940151300,145.34659004797800,846,2,3806,BERWICK,EDRINGTON,354910,5788398,1896,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.040519940151285,145.34659004797837/@your+location,17z/data=!4m2!4m1!3e0"
"-38.043305055, 145.3517920894","{""coordinates"": [145.3517920894, -38.043305055], ""type"": ""Point""}",MGA zone 55,45752,Astrid Ct/Fairholme Bvd (Berwick),-38.04330505503540,145.35179208941800,846,2,3806,BERWICK,EDRINGTON,355372,5788098,1899,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.04330505503544,145.35179208941844/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0519308894, 145.349318826","{""coordinates"": [145.349318826, -38.0519308894], ""type"": ""Point""}",MGA zone 55,45757,Bermersyde Dr/Chirnside Rd (Berwick),-38.05193088937700,145.34931882603000,846,2,3806,BERWICK,EDRINGTON,355172,5787137,1904,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05193088937695,145.34931882602993/@your+location,17z/data=!4m2!4m1!3e0"
"-38.057967015, 145.3466419842","{""coordinates"": [145.3466419842, -38.057967015], ""type"": ""Point""}",MGA zone 55,45758,Thornley Dr/Bermersyde Dr (Berwick),-38.05796701501970,145.3466419842430,846,2,3806,BERWICK,EDRINGTON,354949,5786463,1905,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05796701501973,145.3466419842433/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0589349631, 145.3443170379","{""coordinates"": [145.3443170379, -38.0589349631], ""type"": ""Point""}",MGA zone 55,45759,Lena Ct/Bermersyde Dr (Berwick),-38.058934963107200,145.34431703794400,846,2,3806,BERWICK,EDRINGTON,354746,5786352,1906,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.058934963107205,145.34431703794408/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0310139996, 145.3480340683","{""coordinates"": [145.3480340683, -38.0310139996], ""type"": ""Point""}",MGA zone 55,45829,High St/Wheeler St (Berwick),-38.03101399962220,145.34803406828400,"839,837",2,3806,BERWICK,EDRINGTON,355018,5789456,1913,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.03101399962224,145.34803406828445/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0097410297, 145.2779610837","{""coordinates"": [145.2779610837, -38.0097410297], ""type"": ""Point""}",MGA zone 55,45831,Tolmie Rise/Hinrichsen Dr (Hallam),-38.00974102974270,145.27796108367300,891,2,3803,HALLAM,RIVER GUM,348824,5791704,1915,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.00974102974266,145.27796108367264/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0393139546, 145.3596069134","{""coordinates"": [145.3596069134, -38.0393139546], ""type"": ""Point""}",MGA zone 55,3464,Bryn Mawr Bvd/Princes Hwy (Berwick),-38.03931395463090,145.35960691344800,"838,926,836",2,3806,BERWICK,EDRINGTON,356050,5788553,1925,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.03931395463091,145.35960691344803/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0321019392, 145.348465034","{""coordinates"": [145.348465034, -38.0321019392], ""type"": ""Point""}",MGA zone 55,3466,Rutland Rd/Princes Hwy (Berwick),-38.03210193915850,145.34846503405000,"838,926,836",2,3806,BERWICK,EDRINGTON,355057,5789335,1927,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.03210193915854,145.34846503404958/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0313000206, 145.3459308864","{""coordinates"": [145.3459308864, -38.0313000206], ""type"": ""Point""}",MGA zone 55,3467,Berwick Village SC/High St (Berwick),-38.031300020561400,145.34593088641300,"834,837,838,839,926,828",2,3806,BERWICK,EDRINGTON,354833,5789421,1928,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.031300020561424,145.34593088641282/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0310019458, 145.3401608546","{""coordinates"": [145.3401608546, -38.0310019458], ""type"": ""Point""}",MGA zone 55,3468,York Rd/Princes Hwy (Berwick),-38.03100194581870,145.34016085458400,"838,926,828",2,3806,BERWICK,EDRINGTON,354326,5789445,1929,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.03100194581869,145.34016085458413/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0296350075, 145.3314081669","{""coordinates"": [145.3314081669, -38.0296350075], ""type"": ""Point""}",MGA zone 55,3470,William Rd/Princes Hwy (Berwick),-38.02963500745570,145.33140816692400,"838,926,828",2,3806,BERWICK,EDRINGTON,353556,5789582,1931,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.02963500745565,145.33140816692432/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9874570547, 145.2640209361","{""coordinates"": [145.2640209361, -37.9874570547], ""type"": ""Point""}",MGA zone 55,809,Southern Cross Primary School/James Cook Dr (Endeavour Hills),-37.98745705469920,145.26402093606700,845,2,3802,ENDEAVOUR HILLS,FOUR OAKS,347554,5794154,1935,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.98745705469922,145.26402093606697/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9794099894, 145.2689809379","{""coordinates"": [145.2689809379, -37.9794099894], ""type"": ""Point""}",MGA zone 55,812,Singleton Reserve/John Fawkner Dr (Endeavour Hills),-37.97940998937190,145.26898093794300,"861,845",2,3802,ENDEAVOUR HILLS,FOUR OAKS,347973,5795056,1938,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.97940998937192,145.26898093794347/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1023871238, 145.3206308641","{""coordinates"": [145.3206308641, -38.1023871238], ""type"": ""Point""}",MGA zone 55,47242,Torney St/Linsell Bvd (Cranbourne East),-38.102387123822700,145.32063086405400,798,2,3977,CRANBOURNE EAST,MAYFIELD,352756,5781493,1944,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.102387123822695,145.32063086405358/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0025189696, 145.3162938835","{""coordinates"": [145.3162938835, -38.0025189696], ""type"": ""Point""}",MGA zone 55,11335,Ellenvale Dr/Kurrajong Rd (Narre Warren),-38.002518969608400,145.31629388349800,841,2,3805,NARRE WARREN,FOUR OAKS,352174,5792567,8,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.002518969608424,145.31629388349774/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1861759517, 145.2290691925","{""coordinates"": [145.2290691925, -38.1861759517], ""type"": ""Point""}",MGA zone 55,11043,Middle Rd/Robinsons Rd (Pearcedale),-38.186175951701000,145.22906919245800,776,2,3912,PEARCEDALE,BALLA BALLA,344905,5772045,17,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.186175951700974,145.22906919245793/@your+location,17z/data=!4m2!4m1!3e0"
"-38.2012209262, 145.2353849764","{""coordinates"": [145.2353849764, -38.2012209262], ""type"": ""Point""}",MGA zone 55,11156,Rosella Ct/Pearcedale Rd (Pearcedale),-38.20122092616930,145.23538497639500,"792,776",2,3912,PEARCEDALE,BALLA BALLA,345490,5770387,37,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.20122092616931,145.23538497639515/@your+location,17z/data=!4m2!4m1!3e0"
"-38.2026089639, 145.2329880776","{""coordinates"": [145.2329880776, -38.2026089639], ""type"": ""Point""}",MGA zone 55,11157,Pearcedale Village SC/Baxter-Tooradin Rd (Pearcedale),-38.20260896390690,145.2329880776070,776,2,3912,PEARCEDALE,BALLA BALLA,345283,5770228,38,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.20260896390685,145.2329880776074/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1860999435, 145.2294129869","{""coordinates"": [145.2294129869, -38.1860999435], ""type"": ""Point""}",MGA zone 55,11993,Middle Rd/Robinsons Rd (Pearcedale),-38.18609994345820,145.2294129869260,776,2,3912,PEARCEDALE,BALLA BALLA,344934,5772054,54,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.18609994345818,145.2294129869258/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0662700926, 145.3144921681","{""coordinates"": [145.3144921681, -38.0662700926], ""type"": ""Point""}",MGA zone 55,12828,Robinswood Pde/Heritage Dr (Narre Warren South),-38.06627009260660,145.31449216805800,834,2,3805,NARRE WARREN SOUTH,SPRINGFIELD,352145,5785491,98,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.06627009260661,145.31449216805845/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0639109826, 145.3140219703","{""coordinates"": [145.3140219703, -38.0639109826], ""type"": ""Point""}",MGA zone 55,12829,The Avenue/Heritage Dr (Narre Warren South),-38.06391098258060,145.31402197034000,834,2,3805,NARRE WARREN SOUTH,SPRINGFIELD,352099,5785752,99,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.06391098258064,145.31402197034024/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0650259613, 145.2975480021","{""coordinates"": [145.2975480021, -38.0650259613], ""type"": ""Point""}",MGA zone 55,12834,Tangerine Dr/Ormond Rd (Narre Warren South),-38.06502596128750,145.29754800205600,"892,834",2,3805,NARRE WARREN SOUTH,SPRINGFIELD,350656,5785601,103,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.06502596128747,145.29754800205632/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0535930133, 145.2878290974","{""coordinates"": [145.2878290974, -38.0535930133], ""type"": ""Point""}",MGA zone 55,12839,Scarborough Dr/Ormond Rd (Narre Warren South),-38.05359301326850,145.28782909741900,"892,834",2,3805,NARRE WARREN SOUTH,SPRINGFIELD,349780,5786854,107,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05359301326852,145.28782909741858/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0167830153, 145.2949510043","{""coordinates"": [145.2949510043, -38.0167830153], ""type"": ""Point""}",MGA zone 55,12851,Fountain Gate Tennis Club/Raven Cres (Narre Warren),-38.01678301529770,145.29495100429100,834,2,3805,NARRE WARREN,SPRINGFIELD,350329,5790951,118,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.01678301529773,145.29495100429105/@your+location,17z/data=!4m2!4m1!3e0"
